pixel_id,chl_mg_per_m3_mean,chl_mg_per_m3_sd,year
5773,0.187183486297727,0.0549676857936796,2015
5774,0.159245115704834,0.0318492290220184,2015
5775,0.146623174659908,0.0202854574877746,2015
5776,0.137574599124491,0.0207986332214022,2015
5777,0.133814120665193,0.0179136626219669,2015
5778,0.126520575024188,0.0184429453460199,2015
5779,0.126470167189836,0.0251403169708275,2015
5780,0.124596192501485,0.0283431859431513,2015
5781,0.119447365403175,0.0355585777157059,2015
5782,0.120239441283047,0.0294066835717756,2015
5783,0.121159915812313,0.0242998286783286,2015
5784,0.120876834727824,0.0246446394094075,2015
5785,0.127904985100031,0.0304251224254124,2015
5786,0.130079868249595,0.0266685647826627,2015
5787,0.124832536093891,0.0286539449543193,2015
5788,0.137593042105436,0.0437212074373326,2015
5789,0.143132646168981,0.0302698685309945,2015
5790,0.144868266369615,0.0480820008333107,2015
5791,0.187148176133632,0.051895092441743,2015
5792,0.202061932533979,0.0742346354368521,2015
5793,0.257197670638561,0.0979415326231567,2015
5794,0.270501874387264,0.156915834473499,2015
5795,0.215943902730942,0.122077435268219,2015
5796,0.34831656422466,0.221774647401686,2015
5797,0.527299724519253,0.321917286067066,2015
5798,0.579909116029739,0.341297902934139,2015
5799,0.582487320527434,0.762860324833295,2015
5800,0.184622327797115,0.0760184983335316,2015
5801,0.150331554934382,0.0800297561995767,2015
5802,0.154595439189247,0.0886943776174999,2015
5803,0.195957358926535,0.130354581950164,2015
5804,0.232856803573668,0.112733629414239,2015
5805,0.225544105283916,0.105813264160465,2015
5806,0.205862952396274,0.0736673990357771,2015
5807,0.189136601053179,0.0825433959215334,2015
5808,0.178410445805639,0.0752665649204583,2015
5809,0.197304812259972,0.0764927445374218,2015
5810,0.211622567847371,0.0752872548682859,2015
5811,0.2020044028759,0.0605700254046782,2015
5812,0.199068402871489,0.0657413825755585,2015
5813,0.180741177871823,0.0449916206678931,2015
5814,0.173962807282805,0.057313878851444,2015
5815,0.179332503117621,0.0601416990169271,2015
5816,0.168741371482611,0.0651532701630009,2015
5817,0.161190940998495,0.0429903169276992,2015
5818,0.164555399678648,0.0567966044702253,2015
5819,0.152515134774149,0.0426526040821668,2015
5820,0.158518864773214,0.0480806195287509,2015
5821,0.155714279506355,0.0536012877978407,2015
5822,0.146494903601706,0.0558006773111816,2015
5823,0.170468085445464,0.0527402780970912,2015
5824,0.159322240389883,0.0478388219631199,2015
5825,0.161218783818185,0.0530792063883249,2015
5826,0.147528502624482,0.061084158866662,2015
5827,0.151755033992231,0.0507827652580236,2015
5828,0.156623559072614,0.0510930698080435,2015
5829,0.161417560444938,0.040084752034881,2015
5830,0.150396835472849,0.0366337255615352,2015
5831,0.134578568860888,0.0460987363309672,2015
5832,0.135924264788628,0.0431295996715252,2015
5833,0.140668104402721,0.0441486495894649,2015
5834,0.140129869803786,0.0354600761658681,2015
5835,0.150623696856201,0.0503289980839378,2015
5836,0.146492395550013,0.040507454190182,2015
5837,0.143389485776425,0.0387358275233239,2015
5838,0.156335854104587,0.0522097869115769,2015
5839,0.153536770492792,0.0594619267387279,2015
5840,0.136892373008388,0.0558934870784263,2015
5841,0.130343778857163,0.0494380279884121,2015
5842,0.125908424811704,0.0441668673335437,2015
5843,0.136172042361328,0.0509646978575695,2015
5844,0.151960705007826,0.0475728122912858,2015
5845,0.14924224040338,0.0511526810775565,2015
5846,0.138289947994053,0.0488643915528072,2015
5847,0.143912713974714,0.0459923390888372,2015
5848,0.156914696097374,0.0466996620654479,2015
5849,0.156208280473948,0.0441768677275445,2015
5850,0.148526410971369,0.0374748177786921,2015
5851,0.160833713199411,0.0499056548755403,2015
5852,0.157914962087359,0.0514962557217804,2015
5853,0.164951922638076,0.0533016092013576,2015
5854,0.16049359086901,0.0547062282002383,2015
5855,0.158624449744821,0.0524368539383351,2015
5856,0.159037286415696,0.0584900370709985,2015
5857,0.166159539483488,0.0659556287005971,2015
5858,0.169562653638422,0.0724903310637603,2015
5859,0.191723800264299,0.0772602697611001,2015
5860,0.20486690569669,0.0806747901136492,2015
5861,0.172264343127608,0.0471975085670781,2015
5862,0.15760544501245,0.0442780238987596,2015
5863,0.209457077085972,0.0456050750261113,2015
5864,0.184146744199097,0.0504209972940629,2015
5865,0.187918418087065,0.0500237360377826,2015
5866,0.196659857407212,0.0359813116882964,2015
5867,0.182971950620413,0.0525641175284362,2015
5868,0.172115724533796,0.0512721107392354,2015
5869,0.178529954515398,0.0516104764349805,2015
5870,0.192483779974282,0.0594216119212072,2015
5871,0.174432308413088,0.0472649830825049,2015
5872,0.186810954577393,0.0605119381385954,2015
5873,0.174037817451689,0.0610954467832746,2015
5874,0.173757673241198,0.0676004960309982,2015
5875,0.16990122012794,0.05638326213296,2015
5876,0.177494525909424,0.0661819936790931,2015
5877,0.190800703130662,0.0797204819600518,2015
5878,0.173249577172101,0.0770866109788269,2015
5879,0.15177520737052,0.0656831097551115,2015
5880,0.161788928788156,0.0749828228602509,2015
5881,0.162714080885053,0.05528515210174,2015
5882,0.162030992098153,0.0430505676900863,2015
5883,0.168174491263926,0.0508693093512953,2015
5884,0.150180037133396,0.0549698399269515,2015
5885,0.150010137353093,0.0446119088062199,2015
5886,0.149204963818193,0.0388589057525974,2015
5887,0.167630738578737,0.0460559394671907,2015
5888,0.209114704281092,0.0883176388985379,2015
5889,0.207855677232146,0.0895908510358358,2015
5890,0.208990233018994,0.0767169634215741,2015
5891,0.212285222485662,0.0793283901818185,2015
5892,0.188567839562893,0.0477113770895411,2015
5893,0.186859175562859,0.064191111467585,2015
5894,0.165857454761863,0.0450147289654293,2015
5895,0.163045796565712,0.0303146793753602,2015
5896,0.17397222109139,0.0393352090854108,2015
5897,0.168876053765416,0.0393588628047891,2015
5898,0.171090940013528,0.0342134204608635,2015
5899,0.168151896446943,0.0353627592404896,2015
5900,0.197205236181617,0.0799898364284801,2015
5901,0.195491697639227,0.0514523290581102,2015
5902,0.1866045958466,0.0429060219425274,2015
5903,0.186128877931171,0.0315928279866618,2015
5904,0.183083535068565,0.0485918987644395,2015
5905,0.188888864384757,0.0544440692761561,2015
5906,0.197831652230687,0.0645275622855629,2015
5907,0.19685978628695,0.0587936376162196,2015
5908,0.191795587539673,0.0651582210275495,2015
5909,0.190020287409425,0.0702600512030682,2015
5910,0.195016443729401,0.056726187409509,2015
5911,0.202851187437773,0.0610628119581579,2015
5912,0.178729020059109,0.0366067921217683,2015
5913,0.17862992361188,0.0227689666631424,2015
5914,0.202172610494826,0.0647111826232734,2015
5915,0.193579175406032,0.043975322237115,2015
5916,0.188716698024008,0.0172711541058009,2015
5917,0.181644477778011,0.0210678026892102,2015
5918,0.18197637796402,0.0228808758136238,2015
5919,0.176633194088936,0.0282398506506931,2015
5920,0.179358173161745,0.0321037338423353,2015
5921,0.174147246405482,0.0278629943708913,2015
5922,0.173762513324618,0.0257535487716251,2015
5923,0.177494512870908,0.0329610207906218,2015
5924,0.19389234110713,0.037527581185734,2015
5925,0.204121199436486,0.0506878603956209,2015
5926,0.206082043548425,0.0504481083183637,2015
5927,0.188500262796879,0.0485875582936869,2015
5928,0.186070318023364,0.0411620642107798,2015
5929,0.193866149522364,0.0516669066487511,2015
5930,0.184965941123664,0.0442861729920053,2015
5931,0.187373599037528,0.0396945019817413,2015
5932,0.180520689114928,0.0365975378494485,2015
5933,0.173587538301945,0.0363588385785924,2015
5934,0.182813016697765,0.0382580678914247,2015
5935,0.175392474979162,0.0390192429319053,2015
5936,0.1769238114357,0.0280990617277332,2015
5937,0.164420356974006,0.0225070657233263,2015
5938,0.165788481011987,0.0277803967789599,2015
5939,0.163392662070692,0.0331138046376412,2015
5940,0.173310584388673,0.0466573692925543,2015
5941,0.162407546304166,0.0484841192731097,2015
5942,0.152196015231312,0.0387878991929058,2015
5943,0.141007111407816,0.0438570203883228,2015
5944,0.149801457300782,0.0310644692334527,2015
5945,0.156108018010855,0.019565680711763,2015
5946,0.151476963423193,0.0305265551566591,2015
5947,0.139137412421405,0.0213379765671632,2015
5948,0.144227610900998,0.017698575094366,2015
5949,0.138803258538246,0.0256925198523523,2015
5950,0.146250183694065,0.0328907579354231,2015
5951,0.136278048054212,0.0607299545837477,2015
5952,0.139552992251184,0.0667086805393,2015
5953,0.140347795851994,0.0731277959964857,2015
5954,0.156882309354842,0.0494852185684388,2015
5955,0.150986954155895,0.0509879150383836,2015
5956,0.15329524791903,0.0489872227639173,2015
5957,0.15791206392977,0.0567213956925839,2015
5958,0.172692253254354,0.0708472130080121,2015
5959,0.152004177682102,0.0663971351709337,2015
5960,0.142668477658715,0.0606801718301442,2015
5961,0.15204895394189,0.061997096630169,2015
5962,0.154835203396423,0.0568503141333829,2015
5963,0.159874688301768,0.0543669170701219,2015
5964,0.168995599262416,0.0516072507212214,2015
5965,0.166600239463151,0.0494083060131784,2015
5966,0.163220079615712,0.0469704163038369,2015
5967,0.152023691684008,0.0528810197518888,2015
5968,0.144552384503186,0.0419901573493029,2015
5969,0.145220804493874,0.0491137412898965,2015
5970,0.133224272634834,0.0409781727648489,2015
5971,0.146916256286204,0.0410757455800157,2015
5972,0.148886633105576,0.0458751276416477,2015
5973,0.152162942104041,0.0530215079113264,2015
5974,0.15235616586038,0.0400529768353763,2015
5975,0.144055549986661,0.0503948813916613,2015
5976,0.140699499286711,0.0341008049464115,2015
5977,0.159090466797352,0.0546062598161193,2015
5978,0.158279380761087,0.0403397478191728,2015
5979,0.156738256104291,0.0452245887585275,2015
5980,0.170849937945604,0.0436757784756453,2015
5981,0.177522205747664,0.0473698163013754,2015
5982,0.175234480760992,0.0492888616655606,2015
5983,0.161179345101118,0.0426828091491479,2015
5984,0.172693171538413,0.0556827308362179,2015
5985,0.177674327045679,0.0780046338935651,2015
5986,0.156988850794733,0.055565152616034,2015
5987,0.166096556931734,0.0662575988418814,2015
5988,0.143625169992447,0.0441318520166263,2015
5989,0.139749463647604,0.0375210795835603,2015
5990,0.147710745222867,0.0397247058150305,2015
5991,0.155104122124612,0.0731280329223636,2015
5992,0.148669864982366,0.0493716204358876,2015
5993,0.148930276744068,0.0287977520805432,2015
5994,0.177985794842243,0.114049465018589,2015
5995,0.163395971991122,0.0903643048874742,2015
5996,0.140616884455085,0.0326285023610844,2015
5997,0.135962188243866,0.0247646594966291,2015
5998,0.140735916793347,0.0439979309110952,2015
5999,0.140383561141789,0.0506985692333843,2015
6000,0.143053889274597,0.0457614985304857,2015
6001,0.16489657945931,0.073983430816899,2015
6002,0.153752487152815,0.0631260321917806,2015
6003,0.173720818012953,0.088855222354287,2015
6004,0.151948229409754,0.0632386436938177,2015
6005,0.156316293403506,0.0708018974089942,2015
6006,0.191485364921391,0.111357835184105,2015
6007,0.16609875485301,0.0535479429818251,2015
6008,0.158044530078769,0.0630312699567001,2015
6009,0.163242470473051,0.0817204526101441,2015
6010,0.187806451486217,0.115197868627735,2015
6011,0.17651176204284,0.0940296976207832,2015
6012,0.177150048315525,0.0940878869252262,2015
6013,0.192245930433273,0.117965105858403,2015
6014,0.180546096526086,0.0978057912064851,2015
6015,0.201124904677272,0.139520503725598,2015
6016,0.235756471753121,0.144580338156681,2015
6017,0.283607712946832,0.229160891346853,2015
6018,0.278853132389486,0.223467554506918,2015
6019,0.297832928597927,0.225686385650934,2015
6020,0.242607032880187,0.153226508984091,2015
6021,0.366003770381212,0.282575955877994,2015
6022,0.405673447996378,0.264854344686955,2015
6023,0.331761574372649,0.19387382746504,2015
6024,0.309635862708092,0.187990819896164,2015
6025,0.359983578324318,0.268554110123033,2015
6026,0.421109333634377,0.294994883464378,2015
6027,0.378851069137454,0.208861301451655,2015
6028,0.485092762392015,0.415973071491564,2015
6029,0.558655306696892,0.472508229189122,2015
6030,0.544744288548827,0.391832681145092,2015
6031,0.443303108215332,0.193147360466033,2015
6032,0.400964289903641,0.142552844870536,2015
6033,0.456044293940067,0.153038233077016,2015
6034,0.565517509356141,0.269865011339774,2015
6035,0.480460213763373,0.13885024534211,2015
6036,0.338320396840572,0.130025438692343,2015
6037,0.337089395150542,0.108316285491807,2015
6038,0.44680280610919,0.111623483291559,2015
6039,0.407764315605164,0.19160159211265,2015
6040,0.371279888682895,0.16142539056654,2015
6041,0.319814056158066,0.109696263438173,2015
6042,0.341289440169931,0.135580304953887,2015
6043,0.327980084344745,0.153067271830575,2015
6044,0.327238067984581,0.300985561101413,2015
6045,0.255171965275492,0.147522491135861,2015
6046,0.283980686749731,0.210114027829786,2015
6047,0.374602805357426,0.21549861236915,2015
6048,0.328767681494355,0.175635334931326,2015
6049,0.377115838229656,0.207622739067133,2015
6050,0.352141306269914,0.193196533209383,2015
6051,0.239448700100183,0.0962170126268352,2015
6052,0.216998524032533,0.0933466917319461,2015
6053,0.203605655166838,0.0749826098433237,2015
6054,0.281935252249241,0.186650711317664,2015
6055,0.312663166059388,0.2478798086409,2015
6056,0.243474587798119,0.193835573258836,2015
6057,0.160624768584967,0.0931801652872809,2015
6058,0.205144745763391,0.104045260149177,2015
6059,0.224900365940162,0.0937281285863235,2015
6060,0.220854634419084,0.113476476374683,2015
6061,0.232212817296386,0.0802890380086128,2015
6062,0.244277470878192,0.0924332621238117,2015
6063,0.253758490085602,0.0999999046093872,2015
6064,0.237944155931473,0.135486874835207,2015
6065,0.235750457271934,0.149417612544464,2015
6066,0.21995846554637,0.0772995016298269,2015
6067,0.19899488559791,0.0657649385714695,2015
6068,0.19866893813014,0.0766983591625216,2015
6069,0.211641165117423,0.0405340005381243,2015
6070,0.194240294396877,0.0312037591667005,2015
6071,0.22675329943498,0.103091829023576,2015
6072,0.30963306427002,0.151965117087785,2015
6073,0.295806467533112,0.158301289942746,2015
6074,0.268507840111852,0.123107242298466,2015
6075,0.302649902800719,0.173187274028966,2015
6076,0.438846910993258,0.260545730656441,2015
6077,0.417579705516498,0.409265778897231,2015
6078,0.593292944133283,0.751497108729989,2015
6079,0.562165182083845,0.677380594422506,2015
6080,0.390377208590508,0.261858184330794,2015
6081,0.368826453884443,0.221586899142219,2015
6082,0.396357695261638,0.224978548000244,2015
6083,0.400499346355597,0.245234538760427,2015
6084,0.45756687472264,0.302756832215111,2015
6085,0.534729274610678,0.396628631956699,2015
6086,0.55204114690423,0.311570872816482,2015
6087,0.507830468316873,0.269589742361511,2015
6088,0.619570712248485,0.388700098001905,2015
6089,0.585821155990873,0.386079695577682,2015
6090,0.410642081871629,0.274647277064741,2015
6091,0.419795107096433,0.317908979292113,2015
6092,0.422760795801877,0.307747509788727,2015
6093,0.338517304509878,0.229794631567497,2015
6094,0.279765164479613,0.198386808131458,2015
6095,0.303871922194958,0.171885504761331,2015
6096,0.346419729292393,0.18745999382387,2015
6097,0.333781000226736,0.178474803041449,2015
6098,0.281354820355773,0.180884669472435,2015
6099,0.338617119938135,0.249635180401115,2015
6100,0.350882654078305,0.258381558086587,2015
6101,0.28497271053493,0.164865733478005,2015
6102,0.30827734619379,0.137831275815562,2015
6103,0.241676965728402,0.0756955825612652,2015
6104,0.282216470688581,0.0882363233232661,2015
6105,0.260160222649574,0.0487692496483692,2015
6106,0.243147198643003,0.0661207590093321,2015
6107,0.214111166074872,0.0640407491392567,2015
6108,0.25894427113235,0.0792687615390171,2015
6109,0.239428523927927,0.0637690136404862,2015
6110,0.240455880761147,0.0721979011446446,2015
6111,0.211347591131926,0.0592015125046561,2015
6112,0.219194028526545,0.0553435887738948,2015
6113,0.214001915284565,0.0384797382362905,2015
6114,0.233958829726492,0.0894975404533937,2015
6115,0.220640081912279,0.0714725456594895,2015
6116,0.194105630740523,0.0375713875894269,2015
6117,0.167703146114945,0.039861126515229,2015
6118,0.195512238889933,0.0688207661768213,2015
6119,0.179934900254011,0.0504789915715745,2015
6120,0.149961147457361,0.0489421768470856,2015
6121,0.15793339535594,0.0516708493616953,2015
6122,0.148775252513588,0.0479592543307064,2015
6123,0.148727842606604,0.0286898684056498,2015
6124,0.152195814065635,0.0350384285046828,2015
6125,0.15071320720017,0.0310949967179592,2015
6126,0.171320335939527,0.0423927448243482,2015
6127,0.184081790968776,0.0518814295790937,2015
6128,0.165857737883925,0.0454764224569391,2015
6129,0.166319817304611,0.033532534492872,2015
6130,0.171139622107148,0.0382675004507544,2015
6131,0.163028502836824,0.0196578265064573,2015
6132,0.17591947503388,0.039543857322922,2015
6133,0.157480658032,0.0265218908039165,2015
6134,0.147733980789781,0.0246894860095181,2015
6135,0.141515438444912,0.0215478849190674,2015
6136,0.134892668575048,0.0231926328040993,2015
6137,0.141701725311577,0.0272318598434444,2015
6138,0.144070873036981,0.0220842760835395,2015
6139,0.150599846616387,0.0384796978994096,2015
6140,0.136531275697053,0.0363628720337597,2015
6141,0.12897568102926,0.0345431540198106,2015
6142,0.125608613714576,0.0304962202535223,2015
6143,0.131596320308745,0.0245492336472849,2015
6144,0.131627683527768,0.0206251303529662,2015
6145,0.141920043155551,0.0266744037204953,2015
6146,0.128963690251112,0.0320038219418135,2015
6147,0.119225700618699,0.043480799123391,2015
6148,0.125644273124635,0.0446630202357564,2015
6149,0.143174629192799,0.0633074407350881,2015
6150,0.176470134407282,0.0697713731170886,2015
6151,0.18674030341208,0.0514590515511225,2015
6152,0.203017360065132,0.0862670273976889,2015
6153,0.22931868955493,0.103784273302382,2015
6154,0.235124738886952,0.0980635304305841,2015
6155,0.28887540474534,0.139013820002308,2015
6156,0.386226162314415,0.212165453787434,2015
6157,0.333048431202769,0.163953383226127,2015
6158,0.273826049640775,0.120564037275184,2015
6159,0.175004445016384,0.0697158293568056,2015
6160,0.160854768007994,0.0714508890631436,2015
6161,0.150704036466777,0.0617231417702264,2015
6162,0.15074659511447,0.060431552885557,2015
6163,0.171646166592837,0.0711621520212112,2015
6164,0.187612974550575,0.0806320315738634,2015
6165,0.183693200349808,0.0747432825734532,2015
6166,0.17887746822089,0.0602602212488678,2015
6167,0.191261581145227,0.0551038704981276,2015
6168,0.196902210824192,0.0612490119541758,2015
6169,0.198230335488916,0.070055332500883,2015
6170,0.190383150242269,0.0753399399396996,2015
6171,0.198717094957829,0.0633872374006792,2015
6172,0.191999480128288,0.0595535217056675,2015
6173,0.191467644439803,0.0331165817907532,2015
6174,0.182142534189754,0.0393390798134732,2015
6175,0.174798450536198,0.0405714167547625,2015
6176,0.165965607596768,0.0397160770998047,2015
6177,0.158195936121047,0.0373314443264446,2015
6178,0.165643066167831,0.0459036703022013,2015
6179,0.164026837795973,0.0493633617540422,2015
6180,0.153900829143822,0.0499307850727155,2015
6181,0.158476817421615,0.0467775445089105,2015
6182,0.164511805400252,0.0506875279406162,2015
6183,0.170969773083925,0.05421280759103,2015
6184,0.161390769295394,0.0577514287404817,2015
6185,0.145188453607261,0.0410838291781562,2015
6186,0.137348210439086,0.0419132223511939,2015
6187,0.142672140565183,0.0565194115922629,2015
6188,0.154079865250322,0.0468099930270828,2015
6189,0.15448900560538,0.0457033156177919,2015
6190,0.146995659503672,0.0347220197630565,2015
6191,0.138490359816286,0.0424743810179559,2015
6192,0.136080191367202,0.0437995928828092,2015
6193,0.135756478644907,0.0447357046236736,2015
6194,0.127742388285696,0.0352499878279879,2015
6195,0.140037377364934,0.0404025081688898,2015
6196,0.13632257655263,0.0341599659441792,2015
6197,0.133355648256838,0.0336418080537417,2015
6198,0.128153508063406,0.0385774570966798,2015
6199,0.136042507831007,0.0471389404825349,2015
6200,0.135566828772426,0.0570702789139233,2015
6201,0.137133215088397,0.0470447966563369,2015
6202,0.132161838002503,0.0492442264171494,2015
6203,0.130065970122814,0.0497429669489398,2015
6204,0.138982382203851,0.0490158726518027,2015
6205,0.134623617998191,0.0424842055198088,2015
6206,0.13446261966601,0.0535942898810196,2015
6207,0.146113199181855,0.0546124823520289,2015
6208,0.152774730697274,0.0475524300417478,2015
6209,0.15570878982544,0.052234094243711,2015
6210,0.146540764719248,0.0454832182045682,2015
6211,0.146773560903966,0.0466555164936174,2015
6212,0.15518653113395,0.0551967569548566,2015
6213,0.154415129683912,0.0540012472291932,2015
6214,0.160275819711387,0.0519667639626392,2015
6215,0.151834013871849,0.0456841583006816,2015
6216,0.160586550831795,0.0536809142567366,2015
6217,0.164637638255954,0.0638566448362171,2015
6218,0.160075454972684,0.053499365884113,2015
6219,0.174234345555306,0.0704463999252943,2015
6220,0.19238524325192,0.083123159266676,2015
6221,0.178358762525022,0.0574022141416602,2015
6222,0.190578564070165,0.075679087955382,2015
6223,0.174245549365878,0.0501453396986049,2015
6224,0.164431200362742,0.0427382447007971,2015
6225,0.163693626411259,0.0420692478961196,2015
6226,0.163666318170726,0.0404236958266035,2015
6227,0.160150928422809,0.0373418664477146,2015
6228,0.147533875890076,0.0265994772664563,2015
6229,0.156893254257739,0.0423556207105468,2015
6230,0.166472058743238,0.0435219047375374,2015
6231,0.164630308747292,0.0366595159334698,2015
6232,0.164421111345291,0.0367810226916432,2015
6233,0.184899440242185,0.054112287698365,2015
6234,0.189285110268328,0.0663537536433108,2015
6235,0.193315010103915,0.0764345360195501,2015
6236,0.184303159515063,0.0495312217213818,2015
6237,0.198273496702314,0.069189333183297,2015
6238,0.194662816822529,0.0692845052982383,2015
6239,0.182805050164461,0.063720027758169,2015
6240,0.18783495714888,0.0882363050981577,2015
6241,0.195088979788125,0.0724326935471204,2015
6242,0.174617058597505,0.0440334668253778,2015
6243,0.18446290306747,0.0512763663919086,2015
6244,0.165173529647291,0.059940339254108,2015
6245,0.154426108114421,0.049792967252048,2015
6246,0.1604327801615,0.0513428641140557,2015
6247,0.16734685562551,0.0352027291517871,2015
6248,0.168265586718917,0.0242911244421751,2015
6249,0.17218210734427,0.0260708647307641,2015
6250,0.19000393524766,0.0554063706315577,2015
6251,0.189973896369338,0.0457494825011086,2015
6252,0.182937102392316,0.0384100219854794,2015
6253,0.177908001467586,0.0493869736223502,2015
6254,0.177936455234885,0.0265681014229046,2015
6255,0.184052578173578,0.0566945040383879,2015
6256,0.199208897538483,0.0727569066005289,2015
6257,0.188900928944349,0.0260125991570947,2015
6258,0.189295244403183,0.0357308309039322,2015
6259,0.171399738639593,0.0394440333314325,2015
6260,0.190847113728523,0.0837446443292946,2015
6261,0.183721939101815,0.0346568689346442,2015
6262,0.180814239713881,0.0339073623306043,2015
6263,0.178191625409656,0.0386002908898836,2015
6264,0.171547152929836,0.0351884861472154,2015
6265,0.175298477212588,0.0423875849045943,2015
6266,0.187150615784857,0.0513428653509553,2015
6267,0.177140783104632,0.046126661117139,2015
6268,0.160201513104969,0.0338439942187061,2015
6269,0.172639296286636,0.0287455716169643,2015
6270,0.180406551808119,0.0221562156567998,2015
6271,0.181305823847651,0.0523153351145176,2015
6272,0.158238581381738,0.0325173860024143,2015
6273,0.15861845202744,0.0242268573915586,2015
6274,0.166140829523405,0.0138817521878634,2015
6275,0.183585895432366,0.016122338631945,2015
6276,0.175296894378132,0.0101773061462,2015
6277,0.179703439275424,0.0235275649818999,2015
6278,0.196784557567702,0.0396600621237974,2015
6279,0.186719048768282,0.0224077026521478,2015
6280,0.185388850048184,0.0263187265686723,2015
6281,0.177522335201502,0.0157017688382675,2015
6282,0.179211411625147,0.0203966800786166,2015
6283,0.174866950139403,0.014581835524256,2015
6284,0.175749061629176,0.0334867876242303,2015
6285,0.180554821259446,0.039364499385446,2015
6286,0.169331601924366,0.0252061753295302,2015
6287,0.178064700629976,0.0280772929050638,2015
6288,0.180108754999108,0.0441751961453224,2015
6289,0.175046442076564,0.0340458602877333,2015
6290,0.18197900056839,0.0305851138436764,2015
6291,0.185464415699244,0.0158907805317697,2015
6292,0.173853740096092,0.00570719566342176,2015
6293,0.151721600443125,0.0307122003506343,2015
6294,0.151015526615084,0.0207801904016297,2015
6295,0.160132773220539,0.0190970921845214,2015
6296,0.166907303035259,0.0239347003571493,2015
6297,0.16374958306551,0.0228643266325367,2015
6298,0.17695146964656,0.0348532819064622,2015
6299,0.174754401048024,0.0237682050226099,2015
6300,0.166240316298273,0.0311816399076417,2015
6301,0.163906541135576,0.027623989409391,2015
6302,0.149180637672544,0.0229873944409373,2015
6303,0.14817410800606,0.0269577168320572,2015
6304,0.148202989250421,0.0303602978071756,2015
6305,0.155854661431578,0.0264404352791449,2015
6306,0.154243840939469,0.0282395695871986,2015
6307,0.153094341357549,0.0222310964685013,2015
6308,0.147720699198544,0.0318916634721402,2015
6309,0.141172390431166,0.0237605855098242,2015
6310,0.135896237567067,0.0322512057179625,2015
6311,0.142223272058699,0.0430319980415133,2015
6312,0.143315463430352,0.0508407721503904,2015
6313,0.145267157504956,0.0460429676296232,2015
6314,0.162635606713593,0.0378692339356721,2015
6315,0.152819216665294,0.047726636672798,2015
6316,0.148580777148406,0.0463679130496084,2015
6317,0.155310923026668,0.0478832122823152,2015
6318,0.162918588146567,0.0485903713111579,2015
6319,0.148891977500171,0.0469732751463274,2015
6320,0.13297192965235,0.0374027360510951,2015
6321,0.141874657145568,0.039066115849419,2015
6322,0.14084237494639,0.0374649864408004,2015
6323,0.144409123275961,0.023960817248629,2015
6324,0.148171154782176,0.0396359237512729,2015
6325,0.161937314085663,0.0487005755939544,2015
6326,0.158205891648928,0.0464635495584923,2015
6327,0.158820273975531,0.0577738379114211,2015
6328,0.164988150199254,0.0579177291920232,2015
6329,0.167311301920563,0.0930417492222688,2015
6330,0.148681188002229,0.0591838478438358,2015
6331,0.15238758455962,0.042262981850594,2015
6332,0.142014349810779,0.0464083912443993,2015
6333,0.145612012594938,0.0498646126608119,2015
6334,0.145823993720114,0.0469051231406809,2015
6335,0.156182680279016,0.0606371758331786,2015
6336,0.154866117052734,0.0653327441358053,2015
6337,0.160938358865679,0.058124579492092,2015
6338,0.155709924176335,0.0446721904312637,2015
6339,0.154225064441562,0.0448558807007238,2015
6340,0.160373555496335,0.0424615900938884,2015
6341,0.161658533745342,0.0520828718291739,2015
6342,0.152849344743623,0.0359255663974549,2015
6343,0.169935435056686,0.0732655204201266,2015
6344,0.160193799994886,0.0507994115472443,2015
6345,0.159119037911296,0.0543563255350164,2015
6346,0.158494691364467,0.0975529753379989,2015
6347,0.144560618558899,0.0768099014365678,2015
6348,0.135584754403681,0.0453840063993631,2015
6349,0.132671415805817,0.0347667170847439,2015
6350,0.144157469272614,0.0619212378596188,2015
6351,0.14806932490319,0.0871963525601432,2015
6352,0.1485032774508,0.0630605836004108,2015
6353,0.156270459294319,0.0689950392128289,2015
6354,0.157914679497481,0.0700685408396748,2015
6355,0.164640850387514,0.101542464223114,2015
6356,0.149304085411131,0.05895632476216,2015
6357,0.155442549847066,0.0410725086327334,2015
6358,0.181561337783933,0.0677109137983982,2015
6359,0.187080139294267,0.094169640690137,2015
6360,0.189144595526159,0.0656565339781194,2015
6361,0.207074135541916,0.0556227013895932,2015
6362,0.203999936580658,0.0653514669836648,2015
6363,0.198289783878459,0.0919658781299578,2015
6364,0.277075608571371,0.153860893452023,2015
6365,0.433065736459361,0.429011921438732,2015
6366,0.343729170039296,0.202843507266833,2015
6367,0.242836281657219,0.081060751928093,2015
6368,0.185105179746946,0.0681046164529805,2015
6369,0.173865692483054,0.0833966153597783,2015
6370,0.179407282835907,0.103463333335837,2015
6371,0.162023483879036,0.0694740902687329,2015
6372,0.161053692921996,0.0628877345752723,2015
6373,0.173485206440091,0.0690545015729729,2015
6374,0.171317722648382,0.0820187836967575,2015
6375,0.166439156048,0.0793669449951576,2015
6376,0.187250154092908,0.100670651585237,2015
6377,0.207115143537522,0.136803125701157,2015
6378,0.222056062685119,0.144250300814208,2015
6379,0.217740632593632,0.15321063452926,2015
6380,0.216792207625177,0.127692351924836,2015
6381,0.207998308870528,0.106910654889639,2015
6382,0.204894333249993,0.114772314697214,2015
6383,0.220998479053378,0.12029765613769,2015
6384,0.253534099087119,0.147971163933007,2015
6385,0.323286265134811,0.205096711326843,2015
6386,0.354774018956555,0.242380452399668,2015
