"pixel_id","eez_id"
19965,2208
19966,2208
19967,2208
19968,2208
19969,2208
19970,2208
19971,2208
19972,2208
19983,2150
19984,2150
19985,2150
19986,2150
19987,2150
19988,2220
19989,2220
19990,2220
19991,7963
19992,8606
19993,7963
19994,7963
19995,7963
19996,7963
19997,7963
19998,7963
20003,8614
20004,8614
20005,8614
20006,8614
20007,8614
20008,8614
20039,2147
20040,2147
20041,2147
20042,2147
20043,2147
20044,2147
20045,2147
20062,2147
20063,2147
20064,2147
20065,2147
20066,2147
20067,2147
20068,2147
20069,2147
20070,2147
20071,2147
20072,2147
20073,2147
20074,2147
20075,2147
20076,2147
20077,2147
20078,2147
20079,2147
20080,2147
20081,2147
20082,2147
20083,2147
20084,2147
20085,2147
20086,2147
20087,2147
20088,2147
20089,2147
20090,2147
20091,2147
20092,2237
20093,2237
20094,2237
20095,2147
20096,2147
20097,8593
20098,8593
20099,8593
20100,8593
20101,8593
20102,8593
20103,2202
20104,2202
20105,2202
20106,2202
20107,2202
20108,2202
20109,2202
20110,2202
20111,8593
20112,8593
20113,2108
20114,2108
20115,2108
20116,2108
20117,2108
20118,2108
20119,2108
20120,2108
20121,8680
20122,8680
20123,8680
20124,8680
20125,8680
20126,8671
20127,8671
20128,8671
20129,2204
20130,2204
20131,2204
20132,2204
20133,2204
20134,8672
20135,8672
20136,8672
20137,8672
20138,8672
20139,8672
20140,8672
20141,8672
20142,8656
20143,8656
20144,8656
20145,8656
20146,8656
20147,2116
20148,2116
20149,8656
20150,8656
20151,8656
20152,8656
20153,8656
20154,8656
20155,8656
20156,8656
20157,8656
20158,8656
20159,8656
20160,8656
20161,8656
20162,8656
20163,8656
20164,8656
20219,2257
20220,2257
20221,2257
20222,2257
20223,2257
20224,2143
20225,2143
20226,2143
20227,2143
20228,2143
20229,2143
20255,2208
20256,2208
20257,2208
20258,2208
20259,2208
20260,2208
20261,2208
20272,2150
20273,2150
20274,2150
20275,2150
20276,2150
20277,2220
20278,2220
20279,2163
20280,2163
20281,8606
20282,8606
20283,7963
20284,7963
20285,7963
20286,7963
20287,7963
20288,7963
20289,7963
20290,7963
20292,8614
20293,8614
20294,8614
20295,8614
20296,8614
20297,8614
20298,8614
20299,8614
20330,2147
20331,2147
20332,2147
20333,2147
20334,2147
20335,2147
20336,2147
20337,2147
20340,2147
20341,2147
20342,2147
20343,2147
20344,2147
20345,2147
20355,2147
20356,2127
20357,2127
20358,2147
20359,2147
20360,2147
20361,2147
20362,2147
20363,2147
20364,2147
20365,2147
20366,2147
20367,2147
20368,2147
20369,2147
20370,2147
20371,2147
20372,2147
20373,2147
20374,2147
20375,2147
20376,2147
20377,2147
20378,2147
20379,2147
20380,2147
20381,2237
20382,2237
20383,2237
20384,2237
20385,2237
20386,2237
20387,2237
20388,2237
20389,8593
20390,8593
20391,8593
20392,8593
20393,8593
20394,8593
20395,8593
20396,2202
20397,2202
20398,2202
20399,2202
20400,2202
20401,8593
20402,8593
20403,8593
20404,8593
20405,2108
20406,2108
20407,2108
20408,2108
20409,2108
20410,2108
20411,2108
20412,2210
20413,8680
20414,8680
20415,8680
20416,8680
20417,8680
20418,8671
20419,8671
20420,8671
20421,2204
20422,2204
20423,2204
20424,2204
20425,8672
20426,8672
20427,8672
20428,8672
20429,8672
20430,8672
20431,8672
20432,8672
20433,8672
20434,8672
20435,8672
20436,8656
20437,2116
20438,2116
20439,2116
20440,2116
20441,2116
20442,2116
20443,8656
20444,8656
20445,8656
20446,8656
20447,8656
20448,8656
20449,8656
20450,8656
20451,8656
20452,8656
20453,8656
20454,8656
20455,8656
20456,8656
20510,2257
20511,2257
20512,2257
20513,2257
20514,2257
20515,2257
20516,2143
20517,2143
20518,2143
20519,2143
20520,2143
20521,2143
20547,2208
20548,2208
20549,2208
20550,2208
20551,2208
20564,2150
20565,2150
20566,2150
20567,2150
20568,2150
20569,2220
20570,2220
20571,2163
20572,2163
20573,2163
20574,8606
20575,8606
20576,7963
20577,7963
20578,7963
20579,7963
20580,7963
20581,7963
20582,2192
20583,8614
20584,8614
20585,8614
20586,8614
20587,8614
20588,8614
20589,8614
20622,2147
20623,2147
20624,2147
20625,2147
20626,2147
20627,2147
20628,2147
20629,2147
20631,2147
20632,2147
20633,2147
20634,2147
20635,2147
20636,2147
20637,2147
20642,2127
20643,2127
20644,2127
20645,2127
20646,2127
20647,2127
20648,2127
20649,2127
20650,2127
20651,2127
20652,2147
20653,2147
20654,2147
20655,2147
20656,2147
20657,2147
20658,2147
20659,2147
20660,2147
20661,2147
20662,2147
20663,2147
20664,2147
20665,2147
20666,2147
20667,2147
20668,2147
20669,2147
20670,2147
20671,2147
20672,2147
20673,2147
20674,2237
20675,2237
20676,2237
20677,2237
20678,2237
20679,2237
20680,2237
20681,2237
20682,2237
20683,2237
20684,2237
20685,8593
20686,8593
20687,8593
20688,8593
20689,8593
20690,8593
20691,8593
20692,2202
20693,2202
20694,8593
20695,8593
20696,8593
20697,8593
20698,8593
20699,8593
20700,8593
20701,2108
20702,2108
20703,2108
20704,2108
20705,2108
20706,2210
20707,2210
20708,2210
20709,8680
20710,8680
20711,8680
20712,8680
20713,8671
20714,2204
20715,2204
20716,2204
20717,2204
20718,2204
20719,8672
20720,8672
20721,8672
20722,8672
20723,8672
20724,8672
20725,8672
20726,8672
20727,8672
20728,8672
20729,8672
20730,8672
20731,8672
20732,2116
20733,2116
20734,2116
20735,2116
20736,2116
20737,2116
20738,2116
20739,2116
20740,8656
20741,8656
20742,8656
20743,8656
20744,8656
20745,8656
20746,8656
20747,8656
20748,8656
20749,8656
20750,8656
20751,8656
20805,2257
20806,2257
20807,2257
20808,2257
20809,2257
20810,2143
20811,2143
20812,2143
20813,2143
20814,2143
20815,2143
20832,2208
20833,2208
20834,2208
20835,2208
20857,2150
20858,2150
20859,2150
20860,2150
20861,2150
20862,2220
20863,2220
20864,2163
20865,2163
20866,2163
20867,2163
20868,8606
20869,7963
20870,7963
20871,7963
20872,7963
20873,2192
20874,2192
20875,2192
20876,8614
20877,8614
20878,8614
20879,8614
20880,8614
20881,8614
20882,8614
20915,2147
20916,2147
20917,2147
20918,2147
20919,2147
20920,2147
20921,2147
20922,2147
20924,2147
20925,2147
20926,2147
20927,2147
20928,2147
20929,2147
20930,2147
20931,2127
20932,2127
20933,2127
20934,2127
20935,2127
20936,2127
20937,2127
20938,2127
20939,2127
20940,2127
20941,2127
20942,2127
20943,2127
20944,2127
20945,2127
20946,2127
20947,2127
20948,2147
20949,2147
20950,2147
20951,2147
20952,2147
20953,2147
20954,2147
20955,2147
20956,2147
20957,2147
20958,2147
20959,2147
20960,2147
20961,2147
20962,2147
20963,2147
20964,2147
20965,2147
20966,2147
20967,2147
20968,2237
20969,2237
20970,2237
20971,2237
20972,2237
20973,2237
20974,2237
20975,2237
20976,2237
20977,2237
20978,2237
20979,8593
20980,8593
20981,8593
20982,8593
20983,8593
20984,8593
20985,8593
20986,8593
20987,8593
20988,8593
20989,8593
20990,8593
20991,8593
20992,8593
20993,8593
20994,8593
20995,8593
20996,2108
20997,2108
20998,2108
20999,2108
21000,2210
21001,2210
21002,2210
21003,2210
21004,2210
21005,8680
21006,8680
21007,2227
21008,2227
21009,2227
21010,2204
21011,2204
21012,2204
21013,8672
21014,8672
21015,8672
21016,8672
21017,8672
21018,8672
21019,8672
21020,8672
21021,8672
21022,8672
21023,8672
21024,8672
21025,8672
21026,8672
21027,2116
21028,2116
21029,2116
21030,2116
21031,2116
21032,2116
21033,2116
21034,2116
21035,2116
21036,8656
21038,8656
21039,8656
21040,8656
21041,8656
21042,8656
21043,8656
21044,8656
21045,8656
21046,8656
21099,2257
21100,2257
21101,2257
21102,2257
21103,2257
21104,2257
21105,2143
21106,2143
21107,2143
21108,2143
21109,2143
21110,2143
21111,2143
21125,2208
21126,2208
21127,2208
21128,2208
21129,2208
21130,2208
21131,2208
21152,2150
21153,2150
21154,2150
21155,2150
21156,2150
21157,2205
21158,2220
21159,2220
21160,2163
21161,2163
21162,2163
21163,2192
21164,2192
21165,2192
21166,2192
21167,2192
21168,2192
21169,2192
21170,2192
21171,2192
21172,8614
21173,8614
21174,8614
21175,8614
21176,8614
21177,8614
21178,8614
21188,8614
21189,8614
21190,8614
21191,8614
21192,8614
21211,2147
21212,2147
21213,2147
21214,2147
21215,2147
21216,2147
21217,2147
21218,2147
21220,2147
21221,2147
21222,2147
21223,2147
21224,2147
21225,2147
21226,2127
21227,2127
21228,2127
21229,2127
21230,2127
21231,2127
21232,2127
21233,2127
21234,2127
21235,2127
21236,2127
21237,2127
21238,2127
21239,2127
21240,2127
21241,2127
21242,2127
21243,2127
21244,8757
21245,8757
21246,2147
21247,2147
21248,2147
21249,2147
21250,2147
21251,2147
21252,2147
21253,2147
21254,2147
21255,2147
21256,2147
21257,2127
21258,2237
21259,2147
21260,2147
21261,2147
21262,2147
21263,2237
21264,2237
21265,2237
21266,2237
21267,2237
21268,2237
21269,2237
21270,2237
21271,2237
21272,2237
21273,2237
21274,8593
21275,8593
21276,8593
21277,8593
21278,8593
21279,8593
21280,8593
21281,8593
21282,8593
21283,8593
21284,8593
21285,8593
21286,8593
21287,8593
21288,8593
21289,8593
21290,8593
21291,8593
21292,2108
21293,2108
21294,2108
21295,2210
21296,2210
21297,2210
21298,2210
21299,2210
21300,2210
21301,2210
21302,2227
21303,2227
21304,2227
21305,2227
21306,2227
21307,2227
21308,2227
21309,2227
21310,8672
21311,8672
21312,8672
21313,8672
21314,8672
21315,8672
21316,8672
21317,8672
21318,8672
21319,8672
21320,8672
21321,8672
21322,8672
21323,2116
21324,2116
21325,2116
21326,2116
21327,2116
21328,2116
21329,2116
21330,2116
21331,2116
21334,8656
21335,8656
21336,8656
21337,8656
21338,8656
21339,8656
21340,8656
21341,8656
21342,8656
21394,2257
21395,2257
21396,2257
21397,2257
21398,2257
21399,2257
21400,2143
21401,2143
21402,2143
21403,2143
21404,2143
21418,2208
21419,2208
21420,2208
21421,2208
21422,2208
21423,2208
21424,2208
21445,2150
21446,2150
21447,2150
21448,2150
21449,2150
21450,2205
21451,2205
21452,2205
21453,2163
21454,2163
21455,2192
21456,2192
21457,2192
21458,2192
21459,2192
21460,2192
21461,2192
21462,2192
21463,2192
21464,2192
21465,8614
21466,8614
21467,8614
21468,8614
21469,8614
21470,8614
21471,8614
21479,8614
21480,8614
21481,8614
21482,8614
21483,8614
21484,8614
21485,8614
21486,8614
21504,2147
21505,2147
21506,2147
21507,2147
21508,2147
21509,2147
21510,2147
21513,2147
21514,2147
21515,2147
21516,2147
21517,2147
21518,2127
21519,2127
21520,2127
21521,2127
21522,2127
21523,2127
21524,2127
21525,2127
21526,2127
21527,2127
21528,2127
21529,2127
21530,2127
21531,2127
21532,2127
21533,2127
21534,2127
21535,2127
21536,8757
21537,8757
21538,8757
21539,2127
21540,2127
21541,2127
21542,2127
21543,2147
21544,2147
21545,2147
21546,2147
21547,2127
21548,2127
21549,2127
21550,2127
21551,2127
21552,2237
21553,2147
21554,2147
21555,2237
21556,2237
21557,2237
21558,2237
21559,2237
21560,2237
21561,2237
21562,2237
21563,2237
21564,2237
21565,2237
21566,2237
21567,8593
21568,8593
21569,8593
21570,8593
21571,8593
21572,8593
21573,8593
21574,8593
21575,8593
21576,8593
21577,8593
21578,8593
21579,8593
21580,8593
21581,8593
21582,8593
21583,8593
21585,2210
21586,2210
21587,2210
21588,2210
21589,2210
21590,2210
21591,2210
21592,2210
21593,2210
21594,2210
21595,2227
21596,2227
21597,2227
21598,2227
21599,2227
21600,2227
21601,2227
21602,2227
21603,8672
21604,8672
21605,8672
21606,8672
21607,8672
21608,8672
21609,8672
21610,8672
21611,8672
21612,8672
21613,8672
21614,8672
21615,8672
21616,2116
21617,2116
21618,2116
21619,2116
21620,2116
21621,2116
21622,2116
21623,2116
21624,2116
21626,8656
21627,8656
21628,8656
21629,8656
21630,8656
21631,8656
21632,8656
21633,8656
21634,8656
21635,8656
21687,2257
21688,2257
21689,2257
21690,2257
21691,2257
21692,2257
21693,2143
21694,2143
21695,2143
21696,2143
21697,2143
21711,2208
21712,2208
21713,2208
21714,2208
21715,2208
21716,2208
21717,2208
21718,2208
21738,2150
21739,2150
21740,2150
21741,2150
21742,2150
21743,2205
21744,2205
21745,2205
21746,2205
21747,2192
21748,2192
21749,2192
21750,2192
21751,2192
21752,2192
21753,2192
21754,2192
21755,2192
21756,2192
21757,2192
21758,2192
21759,2192
21760,2192
21761,2192
21762,2192
21763,8614
21772,8614
21773,8614
21774,8614
21775,8614
21776,8614
21777,8614
21778,8614
21779,8614
21798,2147
21799,2147
21800,2147
21801,2147
21802,2147
21804,2127
21805,2127
21806,2127
21807,2127
21808,2127
21809,2127
21810,2127
21811,2127
21812,2127
21813,2127
21814,2127
21815,2127
21816,2127
21817,2127
21818,2127
21819,2127
21820,2127
21821,2127
21822,2127
21823,2127
21824,2127
21825,2127
21826,2127
21827,2127
21828,2127
21829,2127
21830,8757
21831,2127
21832,2127
21833,2127
21834,2127
21835,2127
21836,2127
21837,2127
21838,2127
21839,2127
21840,2127
21841,2127
21842,2127
21843,2127
21844,2127
21845,2237
21846,2237
21847,2237
21848,2237
21849,2237
21850,2237
21851,2237
21852,2237
21853,2237
21854,2237
21855,2237
21856,2237
21857,2237
21858,8593
21859,8593
21860,8593
21861,8593
21862,8593
21863,8593
21864,8593
21865,8593
21866,8593
21867,8593
21868,8593
21869,8593
21870,8593
21871,8593
21872,8593
21873,8593
21874,8593
21876,2210
21877,2210
21878,2210
21879,2210
21880,2210
21881,2210
21882,2210
21883,2210
21884,2210
21885,2210
21886,2116
21887,2116
21888,2227
21889,2227
21890,2227
21891,2227
21892,2227
21893,2227
21894,2227
21895,8672
21896,8672
21897,8672
21898,8672
21899,8672
21900,8672
21901,8672
21902,8672
21903,8672
21904,8672
21905,8672
21906,2116
21907,2116
21908,2116
21909,2116
21910,2116
21911,2116
21912,2116
21913,2116
21914,2116
21915,2116
21918,8656
21919,8656
21920,8656
21921,8656
21922,8656
21923,8656
21924,8656
21925,8656
21926,8656
21927,8656
21978,2257
21979,2257
21980,2257
21981,2257
21982,2257
21983,2257
21984,2143
21985,2143
21986,2143
21987,2143
22001,2208
22002,2208
22003,2208
22004,2208
22005,2208
22006,2208
22007,2208
22008,2208
22028,2150
22029,2150
22030,2150
22031,2150
22032,2150
22033,2205
22034,2205
22035,2205
22036,2205
22037,2192
22038,2192
22039,2192
22040,2192
22041,2192
22042,2192
22043,2192
22044,2192
22045,2192
22046,2192
22047,2192
22048,2192
22049,2192
22050,2192
22051,2192
22052,2192
22053,2192
22061,8614
22062,8614
22063,8614
22064,8614
22065,8614
22066,8614
22067,8614
22068,8614
22069,8614
22093,2127
22094,2127
22095,2127
22096,2127
22097,2127
22098,2127
22099,2127
22100,2127
22101,2127
22102,2127
22103,2127
22104,2127
22105,2127
22106,2127
22107,2127
22108,2127
22109,2127
22110,2127
22111,2127
22112,2127
22113,2127
22114,2127
22115,2127
22116,2127
22117,2127
22118,2127
22119,2127
22120,2127
22121,2127
22122,2127
22123,2127
22124,2127
22125,2127
22126,2127
22127,2127
22128,2127
22129,2127
22130,2127
22131,2127
22132,2127
22133,2127
22134,2237
22135,2237
22136,2237
22137,2237
22138,2237
22139,2237
22140,2237
22141,2237
22142,2237
22143,2237
22144,2237
22145,8593
22146,8593
22147,8593
22148,8593
22149,8593
22150,8593
22151,8593
22152,8593
22153,8593
22154,8593
22155,8593
22156,8593
22157,8593
22158,8593
22159,8593
22160,8593
22162,2210
22163,2210
22164,2210
22165,2210
22166,2210
22167,2210
22168,2210
22169,2210
22170,2210
22171,2210
22172,2116
22173,2116
22174,2116
22175,2116
22176,2116
22177,2116
22178,2116
22179,2116
22180,2116
22181,2116
22187,8672
22188,8672
22189,8672
22190,8672
22191,8672
22192,2116
22193,2116
22194,2116
22195,2116
22196,2116
22197,2116
22198,2116
22199,2116
22200,2116
22201,2116
22206,8656
22207,8656
22208,8656
22209,8656
22210,8656
22211,8656
22212,8656
22213,8656
22265,2257
22266,2257
22267,2257
22268,2257
22269,2257
22270,2257
22271,2143
22272,2143
22273,2143
22274,2143
22275,2143
22276,2143
22277,2143
22289,2208
22290,2208
22291,2208
22292,2208
22293,2208
22294,2208
22295,2208
22315,2104
22316,8633
22317,2150
22318,2150
22319,2150
22320,2205
22321,2205
22322,2205
22323,2205
22324,2205
22325,2205
22326,2192
22327,2192
22328,2192
22329,2192
22330,2192
22331,2192
22332,2192
22333,2192
22334,2192
22335,2192
22336,2192
22337,2192
22338,2192
22339,2192
22340,2192
22341,2192
22349,8614
22350,8614
22351,8614
22352,8614
22353,8614
22354,8614
22355,8614
22356,8614
22357,8614
22380,2127
22381,2127
22382,2127
22383,2127
22384,2127
22385,2127
22386,2127
22387,2127
22388,2127
22389,2127
22390,2127
22391,2127
22392,2127
22393,2127
22394,2127
22395,2127
22396,2127
22397,2127
22398,2127
22399,2127
22400,2127
22401,2127
22402,2127
22403,2127
22404,2127
22405,2127
22406,2127
22407,2127
22408,2127
22409,2127
22410,2127
22411,2127
22412,2127
22413,2127
22414,2127
22415,2127
22416,2127
22417,2127
22418,2127
22419,2127
22420,2127
22421,2237
22422,2237
22423,2237
22424,2237
22425,2237
22426,2237
22427,2237
22428,2237
22429,2237
22430,2237
22431,8593
22432,8593
22433,8593
22434,8593
22435,8593
22436,8593
22437,8593
22438,8593
22439,8593
22440,8593
22441,8593
22442,8593
22443,8593
22447,2210
22448,2210
22449,2210
22450,2210
22451,2210
22452,2210
22453,2210
22454,2210
22455,2210
22456,2210
22457,2116
22458,2116
22459,2116
22460,2116
22461,2116
22462,2116
22463,2116
22464,2116
22465,2116
22466,2116
22467,2116
22475,2116
22476,2116
22477,2116
22478,2116
22479,2116
22480,2116
22481,2116
22482,2116
22483,2116
22491,8656
22492,8656
22493,8656
22494,8656
22495,8656
22496,8656
22497,8656
22550,2257
22551,2257
22552,2257
22553,2257
22554,2257
22555,2143
22556,2143
22557,2143
22558,2143
22559,2143
22560,2143
22561,2143
22562,2143
22574,2208
22575,2208
22576,2208
22577,2208
22578,2208
22579,2208
22580,2208
22599,2104
22600,2104
22601,2104
22602,8633
22603,2150
22604,2150
22605,2198
22606,2205
22607,2205
22608,2205
22609,2205
22610,2205
22611,2205
22617,2192
22618,2192
22619,2192
22620,2192
22621,2192
22622,2192
22623,2192
22624,2192
22625,2192
22626,2192
22627,2192
22635,8614
22636,8614
22637,8614
22638,8614
22639,8614
22640,8614
22641,8614
22642,8614
22643,8614
22665,2127
22666,2127
22667,2127
22668,2127
22669,2127
22670,2127
22671,2127
22672,2127
22673,2127
22674,2127
22675,2127
22676,2127
22677,2127
22678,2127
22679,2127
22680,2127
22681,2127
22682,2127
22683,2127
22684,2127
22685,2127
22686,2127
22687,2127
22688,2127
22689,2127
22690,2127
22691,2127
22692,2127
22693,2127
22694,2127
22695,2127
22696,2127
22697,2127
22698,2127
22699,2127
22700,2127
22701,2127
22702,2127
22703,2127
22704,2127
22705,2127
22706,2127
22707,2237
22708,2237
22709,2237
22710,2237
22711,2237
22712,2237
22713,2237
22714,2237
22715,2237
22716,2237
22717,2237
22718,2237
22719,8593
22720,8593
22721,8593
22722,8593
22723,8593
22724,8593
22725,8593
22726,8593
22727,8593
22734,2210
22735,2210
22736,2210
22737,2210
22738,2210
22739,2210
22740,2210
22741,2210
22742,2210
22744,2116
22745,2116
22746,2116
22747,2116
22748,2116
22749,2116
22750,2116
22751,2116
22752,2116
22753,2116
22754,2116
22762,2116
22763,2116
22764,2116
22765,2116
22766,2116
22767,2116
22768,2116
22769,2116
22770,2116
22779,8656
22780,8656
22781,8656
22782,8656
22783,8656
22829,2166
22830,2166
22831,2166
22832,2166
22833,2166
22834,2166
22837,2257
22838,2257
22839,2257
22840,2257
22841,2143
22842,2143
22843,2143
22844,2143
22845,2143
22846,2143
22847,2143
22848,2143
22849,2143
22850,2143
22863,2208
22864,2208
22865,2208
22866,2208
22867,2208
22883,2112
22884,2112
22885,2112
22886,2112
22887,2104
22888,2104
22889,2104
22890,2104
22891,8633
22893,2118
22894,2118
22895,2118
22896,2118
22897,2118
22903,2192
22904,2192
22905,2192
22906,2192
22907,2192
22908,2192
22909,2192
22910,2192
22911,2192
22912,2192
22913,2192
22922,8614
22923,8614
22924,8614
22925,8614
22926,8614
22927,8614
22928,8614
22929,8614
22950,2127
22951,2127
22952,2127
22953,2127
22954,2127
22955,2127
22956,2127
22957,2127
22958,2127
22959,2127
22960,2127
22961,2127
22962,2127
22963,2127
22964,2127
22965,2127
22966,2127
22967,2127
22968,2127
22969,2127
22970,2127
22971,2127
22972,2127
22973,2127
22974,2127
22975,2127
22976,2127
22977,2127
22978,2127
22979,2127
22980,2127
22981,2127
22982,2127
22983,2127
22984,2127
22985,2127
22986,2127
22987,2127
22988,2127
22989,2127
22990,2127
22991,2237
22992,2237
22993,2237
22994,2237
22995,2237
22996,2237
22997,2237
22998,2237
22999,2237
23000,2237
23001,2237
23002,2237
23003,2237
23004,2237
23005,2237
23006,2237
23007,2237
23008,8593
23009,8593
23010,8593
23015,2116
23016,2116
23017,2116
23019,2210
23020,2210
23021,2210
23022,2210
23023,2210
23024,2210
23025,2210
23026,2210
23027,2116
23029,2116
23030,2116
23031,2116
23032,2116
23033,2116
23034,2116
23035,2116
23036,2116
23037,2116
23038,2116
23039,2116
23044,2204
23045,2204
23046,2204
23047,2204
23048,2116
23049,2116
23050,2116
23051,2116
23052,2116
23053,2116
23054,2116
23055,2116
23112,2166
23113,2166
23114,2166
23115,2166
23116,2166
23117,2166
23118,2166
23119,2166
23120,2166
23122,2257
23123,2257
23124,2257
23125,2257
23126,2166
23127,2166
23128,2143
23129,2143
23130,2143
23131,2143
23132,2143
23133,2143
23134,2143
23135,2143
23136,2143
23137,2143
23138,2143
23139,2143
23171,2112
23172,2112
23173,2112
23174,2112
23175,2112
23176,2104
23177,2104
23178,2104
23179,2104
23180,2104
23181,2118
23182,2118
23183,2118
23184,2118
23185,2118
23186,2118
23192,2192
23193,2192
23194,2192
23195,2192
23196,2192
23197,2192
23198,2192
23199,2192
23200,2192
23201,2192
23210,8614
23211,8614
23212,8614
23213,8614
23214,8614
23215,8614
23216,8614
23217,8614
23237,2127
23238,2127
23239,2127
23240,2127
23241,2127
23242,2127
23243,2127
23244,2127
23245,2127
23246,2127
23247,2127
23248,2127
23249,2127
23250,2127
23251,2127
23252,2127
23253,2127
23254,2127
23255,2127
23256,2127
23257,2127
23258,2127
23259,2127
23260,2127
23261,2127
23262,2127
23263,2127
23264,2127
23265,2127
23266,2127
23267,2127
23268,2127
23269,2127
23270,2127
23271,2127
23272,2127
23273,2127
23274,2127
23275,2127
23276,2237
23277,2237
23278,2237
23279,2237
23280,2237
23281,2237
23282,2237
23283,2237
23284,2237
23285,2237
23286,2237
23287,2237
23288,2237
23289,2237
23290,2237
23291,2237
23292,2237
23293,2237
23294,2237
23295,2237
23296,2237
23298,8596
23299,8596
23300,8596
23301,8596
23302,2116
23303,2116
23304,2116
23305,2116
23306,2116
23307,2116
23308,2116
23309,2116
23310,2116
23311,2116
23312,2116
23313,2116
23314,2116
23315,2204
23316,2204
23317,2116
23318,2116
23319,2116
23320,2116
23321,2116
23322,2116
23323,2116
23324,2116
23325,2116
23326,2116
23331,2204
23332,2204
23333,2204
23334,2204
23335,2204
23336,2116
23337,2116
23338,2116
23339,2116
23340,2116
23341,2116
23342,2116
23399,2166
23400,2166
23401,2166
23402,2166
23403,2166
23404,2166
23405,2166
23406,2166
23407,2166
23409,2166
23410,2166
23411,2166
23412,2166
23413,2166
23414,2166
23415,2143
23416,2143
23417,2143
23418,2143
23419,2143
23420,2143
23421,2143
23422,2143
23423,2143
23424,2143
23425,2143
23426,2143
23427,2143
23428,2143
23429,2143
23430,2143
23431,2143
23432,2143
23433,2143
23434,2143
23464,2112
23465,2112
23466,2112
23467,2112
23468,2112
23469,2104
23470,2104
23471,2104
23472,2104
23473,2118
23474,2118
23475,2118
23476,2187
23477,2187
23478,2187
23483,2192
23484,2192
23485,2192
23486,2192
23487,2192
23488,2192
23489,2192
23490,2192
23491,2192
23502,8614
23503,8614
23504,2229
23505,2229
23506,2229
23507,2229
23508,2229
23509,2229
23528,2127
23529,2127
23530,2127
23531,2127
23532,2127
23533,2127
23534,2127
23535,2127
23536,2127
23537,2127
23538,2127
23539,2127
23540,2127
23541,2127
23542,2127
23543,2127
23544,2127
23545,2127
23546,2127
23547,2127
23548,2127
23549,2127
23550,2127
23551,2127
23552,2127
23553,2127
23554,2127
23555,2127
23556,2127
23557,2127
23558,2127
23559,2127
23560,2127
23561,2127
23562,2127
23563,2127
23564,2127
23565,2127
23566,2127
23567,2127
23568,2237
23569,2237
23570,2237
23571,2237
23572,2237
23573,2237
23574,2237
23575,2237
23576,2237
23577,2237
23578,2237
23579,2237
23580,2237
23581,2237
23582,2237
23583,2237
23584,2237
23585,2237
23586,2237
23587,2237
23588,2237
23589,2237
23590,8596
23591,8596
23592,8596
23593,8596
23594,8596
23595,2116
23596,2116
23597,2116
23598,2116
23599,2116
23600,2116
23601,2116
23602,2116
23603,2116
23604,2116
23605,2116
23606,2116
23607,2204
23608,2204
23609,2204
23610,2204
23611,2204
23612,2116
23613,2116
23614,2116
23615,2116
23616,2116
23617,2116
23618,2116
23619,2116
23623,2204
23624,2204
23625,2204
23626,2204
23627,2204
23628,2204
23629,2204
23630,2116
23631,2116
23632,2116
23633,2116
23634,2116
23692,2166
23693,2166
23694,2166
23695,2166
23696,2166
23697,2166
23698,2166
23699,2166
23700,2166
23701,2166
23702,2166
23703,2166
23704,2166
23705,2166
23706,2166
23707,2143
23708,2143
23709,2143
23710,2143
23711,2143
23712,2143
23713,2143
23714,2143
23715,2143
23716,2143
23717,2143
23718,2143
23719,2143
23720,2143
23721,2143
23722,2143
23723,2143
23724,2143
23725,2143
23726,2143
23727,2143
23728,2143
23729,2143
23730,2143
23731,2143
23732,2143
23761,2112
23762,2112
23763,2112
23764,2112
23765,2112
23766,2104
23767,2104
23768,2104
23769,2118
23770,2187
23771,2187
23772,2187
23773,2187
23774,2187
23775,2187
23780,2192
23781,2192
23782,2192
23783,2192
23784,2192
23785,2192
23786,2192
23787,2192
23798,2229
23799,2229
23800,2229
23801,2229
23802,2229
23803,2229
23804,2229
23805,2229
23823,2127
23824,2127
23825,2127
23826,2127
23827,2127
23828,2127
23829,2127
23830,2127
23831,2127
23832,2127
23833,2127
23834,2127
23835,2127
23836,2127
23837,2127
23838,2127
23839,2127
23840,2127
23841,2127
23842,2127
23843,2127
23844,2127
23845,2127
23846,2127
23847,2127
23848,2127
23849,2127
23850,2127
23851,2127
23852,2127
23853,2127
23854,2127
23855,2127
23856,2127
23857,2127
23858,2127
23859,2127
23860,2127
23861,2127
23862,2237
23863,2237
23864,2237
23865,2237
23866,2237
23867,2237
23868,2237
23869,2237
23870,2237
23871,2237
23872,2237
23873,2237
23874,2237
23875,2237
23876,2237
23877,2237
23878,2237
23879,2237
23880,2237
23881,2237
23882,2237
23884,8596
23885,8596
23886,8596
23887,8596
23888,8596
23889,2116
23890,2116
23891,2116
23892,2116
23893,2116
23894,2116
23895,2116
23896,2116
23897,2116
23898,2116
23899,2116
23900,2116
23901,2204
23902,2204
23903,2204
23904,2204
23905,2204
23906,2204
23907,2116
23908,2116
23909,2116
23910,2116
23911,2116
23912,2116
23917,2204
23918,2204
23919,2204
23920,2204
23921,2204
23922,2204
23923,2116
23924,2116
23925,2116
23926,2116
23927,2116
23985,2166
23986,2166
23987,2166
23988,2166
23989,2166
23990,2166
23991,2166
23992,2166
23993,2166
23994,2166
23995,2166
23996,2166
23997,2166
23998,2166
23999,2166
24000,2166
24001,2143
24002,2143
24003,2143
24004,2143
