"nearest_seamount_id","nearest_seamount_distance_m","pixel_id"
3753919,26765.2298497543,29338
3753317,21034.6207162222,29339
3758190,42271.0602990048,29340
3752975,21496.3496849762,29341
3749772,23785.7999372985,29342
3765206,65109.5633455825,29343
3750092,9067.77865976068,29344
3745167,9982.96839909752,29345
3749508,20842.6521207704,29346
663518,34587.6968426652,29347
663984,21281.4237052993,29348
3757332,49716.9632897153,29349
3750660,40103.9116920594,29350
3778436,134952.182607548,29351
3778436,115255.057554064,29352
3787146,148358.95631822,29353
3715795,118878.963953336,29354
3715795,114098.508602058,29355
3747101,17211.1620999402,29356
3753628,44540.624177252,29357
3714815,109172.762145724,29358
3736343,67544.8843749262,29359
3750925,16520.1098633478,29360
3760243,42987.1961557922,29361
3764060,58883.9841852077,29362
661195,26928.274477189,29363
3744872,47539.3989473531,29364
3762438,54109.359918624,29365
3736345,40591.8341866363,29366
3745729,9318.94940942808,29367
3750349,45932.2784084257,29368
3752081,16094.8755903859,29369
3760246,42978.0040440223,29370
3732908,65319.9407897805,29371
3752743,44591.0924361088,29372
3752743,58375.7082616027,29373
3711101,4277.47660706035,29374
3718006,23674.5716316515,29375
3707989,12463.7106994726,29376
3711438,7172.56494322722,29377
3712333,5612.3268665058,29378
3706133,13706.373307531,29379
3707991,34222.7281921685,29380
3699939,34845.9823827874,29381
3707663,10445.6641372282,29382
3710430,4341.95717099665,29383
3713538,10989.1726101732,29384
3720483,73541.9459484305,29385
3681061,124230.232366018,29386
642552,149708.483629123,29387
3702758,94398.296229131,29388
3702758,25495.5625971388,29389
3702758,105842.260861286,29390
3706414,44183.7488219789,29391
3718023,44494.0584803559,29392
3694497,63320.2180200849,29393
3700221,67652.0653773781,29394
3714499,13730.8702462236,29395
3718699,27007.1787034616,29396
3705471,15733.2837845568,29397
3708922,10623.6518011735,29398
649706,71686.598289412,29399
3713886,26648.086785463,29400
3720498,50248.5182710824,29401
3720498,139597.296825813,29402
3720498,235081.84120559,29403
3636268,241841.162371593,29404
3756772,200230.282958433,29405
3756772,156425.444431428,29406
3689966,148880.568997991,29407
3689966,75507.2533717012,29408
3689966,89726.4837671283,29409
3741072,101990.397902678,29410
3741072,121037.536908238,29411
3741072,194195.016692451,29412
3741072,282111.500592318,29413
3784647,265735.753951631,29414
3784647,262539.364288577,29415
3670260,212797.704192287,29416
3670260,147680.392101834,29417
3705500,91399.5615208261,29418
3705500,18184.7497753572,29419
3705500,105456.462549657,29420
3760524,168725.372190686,29421
3760524,208417.327164613,29422
3709273,170786.941266714,29423
3709273,73880.2134450123,29424
3709273,23705.8571037568,29425
3735106,114663.184136214,29426
3707705,104274.85286276,29427
3707705,11836.2476851118,29428
3686437,81012.536262388,29429
3732281,80874.1601207798,29430
653853,41858.2152966957,29431
3705509,36079.3539565023,29432
3726397,53346.9621889295,29433
3712075,5417.20534143667,29434
3722372,88403.5268622177,29435
3716462,33438.5054205104,29436
3718719,69238.9554224586,29437
3718722,78419.2836191006,29438
3718722,34405.7657495111,29439
657594,53675.1701721094,29440
3722058,62531.3445653032,29441
3719298,45221.1501999634,29442
3719298,67220.7465434405,29443
3710479,6179.6180213074,29444
3689993,74818.6770823584,29445
3701219,34509.2271563993,29446
3712708,11439.9054030676,29447
3714544,23065.3021092135,29448
3702468,26138.3879827545,29449
3702468,104354.358423101,29450
3702468,199774.933383444,29451
3636030,305281.558717748,29452
3636030,256591.71777751,29453
3636030,239364.500838762,29454
3636030,259932.672018098,29455
3636030,310882.934227739,29456
3738646,132262.126865434,29457
3710507,48021.3444544612,29458
3707746,15990.4903372535,29459
3722400,45561.9478919535,29460
3713034,14277.0441226575,29461
3711813,21932.0246398228,29462
3711491,37969.4422712684,29463
3713632,9738.41462491386,29464
3698136,40947.3155680139,29465
3719696,56290.3046494581,29466
3724573,56890.0755462575,29467
3697452,73129.8002306107,29468
3697807,42434.9901078445,29469
653180,23530.8451534725,29470
656898,111540.130834091,29471
652425,34035.8012570462,29472
652492,65438.7141322208,29473
3744076,110974.668561463,29474
3740527,126407.271922726,29475
3740527,98833.6361695879,29476
645670,114999.71876207,29477
3690029,67197.4427068423,29478
3736711,92733.6863630527,29479
3736088,88906.5876285244,29480
3718124,33246.6041899826,29481
3716226,33109.0753562525,29482
3719087,28015.6022775149,29483
3705566,58966.1752753932,29484
660701,152288.722309116,29485
3751614,160243.462802112,29486
3751614,135293.158904429,29487
3751614,172464.736722519,29488
3696490,161447.639441578,29489
3696490,73841.384857343,29490
3708388,18739.9913467962,29491
3725549,54356.630320796,29492
3702846,35804.297428594,29493
3707454,95936.5175786023,29494
3707454,9783.32232723543,29495
658106,58118.4383365166,29496
3686830,77448.9088097536,29497
3698150,40962.4108347718,29498
3705271,17237.4998523036,29499
3700957,38425.1673579508,29500
3700957,81964.5331755648,29501
3729581,110680.207770986,29502
3728933,59029.4806258401,29503
3728933,113862.779552901,29504
3670328,139277.847647338,29505
3728628,76351.4786475599,29506
3728628,74889.9500521783,29507
3737720,129116.49403579,29508
3672219,128576.059855881,29509
3672219,181109.763005528,29510
3714932,173333.85860193,29511
3714932,77120.8777613642,29512
3714932,25772.2355730773,29513
3714932,119140.092148222,29514
3746390,119191.673116064,29515
3746391,132535.16339567,29516
3752811,150173.161641385,29517
3752811,207401.693115999,29518
3756319,174946.558282007,29519
3756319,151337.653845143,29520
3756319,184427.350951226,29521
3758572,212082.556193701,29522
3758572,164928.142203628,29523
3758865,164748.44449735,29524
3758865,209786.639513253,29525
3758865,282298.411903312,29526
677801,344907.871082155,29527
677801,343429.868681544,29528
677801,368429.484381643,29529
3667585,179892.564164863,29530
3667585,139826.322007764,29531
3667585,159859.441702799,29532
3667585,224437.646057304,29533
3667585,306599.164912201,29534
3748834,138834.704705138,29535
3748834,129881.673009224,29536
3739423,102778.243910401,29537
3738770,99216.8077802034,29538
3691786,60278.7173640543,29539
3691786,117925.48039269,29540
3691786,207347.267104101,29541
3691786,301484.55104057,29542
3691786,396996.920577013,29543
3762364,411670.225960024,29544
3762364,326127.962246258,29545
3762364,249118.637734555,29546
3762364,191244.133675901,29547
3762364,172922.28530491,29548
3762364,205045.092444566,29549
3762364,270182.231479109,29550
3799405,317621.438462074,29551
3799405,328195.387335986,29552
3826065,1079925.06117325,29553
3833679,1037430.54691599,29554
3833679,951297.419333865,29555
3833679,867458.930139664,29556
3833679,786649.086961731,29557
3833679,709902.91705789,29558
3833679,638687.006575034,29559
3833679,575059.656191562,29560
3833679,521804.272770393,29561
3833679,482368.495109933,29562
3833679,460317.940296386,29563
3833679,458169.643618708,29564
666148,652757.170538632,29565
666148,559606.519521532,29566
666148,468017.697083465,29567
666148,379124.317297796,29568
666148,295370.117379245,29569
666148,222632.746031754,29570
666148,175216.289372744,29571
3749749,144221.737400069,29572
3749749,132760.530762875,29573
655638,68418.2057501701,29574
655638,41343.1431042315,29575
655638,132480.319958488,29576
3741612,100811.85534137,29577
3708574,135663.880514629,29578
3708574,39211.807918242,29579
3708576,7746.93843854277,29580
3692907,69038.7189164555,29581
3688265,76281.7241518792,29582
3715122,24441.7491786535,29583
3695085,65455.040641286,29584
3709797,9793.22790613566,29585
3707957,10783.40872513,29586
3709805,11683.9483441868,29587
3698920,38428.2332661073,29588
650898,89781.6651747134,29589
3750642,135388.911363811,29590
3750642,144862.853822569,29591
3717979,199916.290094799,29592
3717979,104133.856243042,29593
3717979,23125.1395179862,29594
3711695,10754.8729761884,29595
3690574,74084.1808457251,29596
3695751,95458.7307767013,29597
3695751,51283.9475489994,29598
3710759,5973.69461295945,29599
3724775,65396.2703011844,29600
3703658,73280.8898233695,29601
3703357,27179.6882496683,29602
3713517,15945.8469780497,29603
3712652,8010.18018279978,29604
3730981,70138.6351741836,29605
3701491,46238.4913000284,29606
3705793,28076.0370478231,29607
3704586,24400.5985094544,29608
3716122,18184.4691351624,29609
3683289,91336.6292765319,29610
3704873,18773.1565108198,29611
3708897,43064.2925268275,29612
3734452,85933.399950332,29613
3694123,59446.4099229792,29614
3709827,29338.466131026,29615
3673009,122695.235314989,29616
3684532,90098.8538745473,29617
3678598,104333.538949421,29618
3678599,113423.119428715,29619
3708899,52285.8087434942,29620
3715795,19729.4891618431,29621
3702396,29331.5868166607,29622
3696412,92122.2732288393,29623
3696412,50243.1132781278,29624
3714489,12025.9512579271,29625
653749,19351.1023967961,29626
3701877,33942.3504655363,29627
3719604,38247.7775393572,29628
3719604,75857.3206647007,29629
3698949,61301.3088168679,29630
3703372,61522.4020108546,29631
3701880,30064.6740823759,29632
3725765,60877.3875112164,29633
655552,34641.0517033526,29634
3710426,5066.36675637713,29635
3713533,11059.6291162895,29636
3713267,20951.0435529468,29637
3710778,50370.3230125751,29638
3727619,56643.9809273897,29639
646493,29082.7836249013,29640
3673654,38160.3584108843,29641
3672707,49399.4199152929,29642
3673311,9780.03726481132,29643
3677108,20359.5646902163,29644
3692601,63784.757941983,29645
3695138,74438.374596548,29646
3674592,15678.5207894579,29647
3677403,48578.2631469373,29648
3670234,15795.5845740526,29649
3681061,58030.1727560688,29650
643611,13751.8759430415,29651
642552,23787.6764561902,29652
3651359,68062.1442390008,29653
3702758,101244.47627554,29654
3702758,116188.523173202,29655
3688950,91335.7922965701,29656
3678622,19104.864347837,29657
3688314,54977.6761194655,29658
3669954,21672.0675227913,29659
3668021,68340.557748926,29660
3668021,33293.7456463569,29661
3677118,17613.9143641195,29662
3670244,16761.9340615108,29663
649706,70605.621986841,29664
3681071,30134.4934411253,29665
649101,66625.578426044,29666
649101,136127.670107753,29667
3636268,153045.369357667,29668
3636268,117309.026856994,29669
3636268,150910.896651281,29670
3636268,224635.166257867,29671
3689966,185552.696998136,29672
3689966,97521.5160996677,29673
3689966,57142.428082116,29674
3675868,40301.5332628082,29675
3675868,58668.1526253795,29676
3675868,154705.717177046,29677
3675868,251197.002306363,29678
3675868,347764.542835794,29679
3652357,310057.106088394,29680
3652357,216430.657280343,29681
3670260,120246.619536708,29682
3670260,24589.1706647378,29683
3666532,61759.8924076768,29684
3705500,118166.711617662,29685
3705500,184490.085173166,29686
3643973,219812.294449288,29687
3643973,138161.840407561,29688
3643973,92380.256246653,29689
3641196,115698.272277291,29690
3709273,135583.283905292,29691
3676179,70091.9345389519,29692
3676179,29277.570395744,29693
3678950,22265.4569510638,29694
3686437,48301.9065547058,29695
3656225,56699.3021995215,29696
3660396,74890.4303487767,29697
3660396,51881.0061267586,29698
3704645,106229.958750362,29699
3704645,122768.923259442,29700
3716462,161985.008654682,29701
3716462,140386.3559502,29702
3644923,97275.8391827957,29703
3679591,31067.6926975146,29704
3684882,52258.9181198731,29705
3658460,75879.1351323534,29706
3685851,56648.7776118656,29707
3685851,73243.4960702237,29708
3638741,109412.700527438,29709
644416,34146.3517814357,29710
3678004,28387.9598739041,29711
3679286,35261.0740404196,29712
3641215,104793.822921522,29713
3702468,109896.633792174,29714
3702468,103959.176554635,29715
3636030,278185.241409279,29716
3636030,195106.123303354,29717
3636030,131984.614287558,29718
3636030,124288.558252382,29719
3636030,179302.875777062,29720
3636030,259856.816452907,29721
3690662,288771.258494395,29722
3690662,57275.5372061959,29723
3669083,13732.9090385384,29724
3651424,96564.5337790778,29725
3688393,49828.9358935063,29726
3650582,71513.3635083694,29727
3670297,8778.19230459574,29728
3679311,26184.3447637373,29729
3669358,12380.1796431666,29730
3669085,79916.972201265,29731
3677477,15095.8807957329,29732
3678333,21837.3374853418,29733
3673416,28347.1890756562,29734
3678680,27131.8181012558,29735
3657523,56944.6481125139,29736
3657224,79285.4434045674,29737
652492,138279.026926025,29738
3644027,142209.101335984,29739
3654731,91465.9222951621,29740
3659474,47706.713006195,29741
645670,26252.1700314533,29742
3669690,25678.834365972,29743
3665623,24281.1481167003,29744
3674647,11767.3247638717,29745
3674647,86381.3505374322,29746
3688719,50936.5989484225,29747
648085,88868.6180548693,29748
3705566,130645.967467144,29749
3705566,203989.552003828,29750
3751614,264055.145627214,29751
3751614,257844.171526499,29752
3684323,236962.65899702,29753
3684323,142290.086078747,29754
3684323,54916.3334473918,29755
3684323,66778.0428581194,29756
3702846,109326.697001528,29757
3676539,72661.2659099093,29758
3676539,28007.9439711088,29759
3707778,112348.435797315,29760
3683068,76401.7074566432,29761
647499,41542.748961935,29762
3698150,81652.9337946818,29763
3684627,40968.2518656221,29764
3670976,6921.73155066204,29765
3654425,68979.9433373246,29766
3640929,128153.711545607,29767
3647803,92082.822178515,29768
3670328,32356.4833186694,29769
3663956,36960.8379470147,29770
644807,8724.24375481971,29771
3667485,62114.1478913363,29772
3667485,41096.8050625285,29773
3672219,48585.5452432059,29774
3642246,100912.223970105,29775
3642246,122587.485118281,29776
3657550,83838.473195509,29777
3657550,56623.6372563304,29778
3648783,86256.0016031318,29779
3642253,119604.6535204,29780
3642253,102207.540501216,29781
3631360,150386.184431719,29782
3644378,118637.44895171,29783
3644378,92241.2553427557,29784
3644378,147024.563683397,29785
3644378,231080.426931895,29786
3758572,309603.447599189,29787
3758572,282387.609713953,29788
3758865,284986.798354938,29789
3758865,315411.313659303,29790
3758865,369357.938289711,29791
3758865,438224.194467411,29792
677801,464367.960915922,29793
677801,484304.151914444,29794
3667585,129250.599755658,29795
3667585,36048.947209146,29796
3667585,67583.3107965731,29797
3667585,162817.841304976,29798
3667585,259086.787084651,29799
3672918,102713.048515581,29800
3672918,6110.2165071417,29801
3682255,86134.4194813709,29802
3682255,33579.5958798822,29803
3691786,100001.854200046,29804
3691786,186186.197070324,29805
3691786,279292.673303864,29806
3614824,371366.077042021,29807
3561987,428451.181624617,29808
3762364,420179.23041348,29809
3762364,357427.223344447,29810
3762364,312461.233675837,29811
3762364,293571.104433627,29812
3762364,305630.712481879,29813
3762364,345413.433021401,29814
3762364,404827.018931204,29815
3799405,442085.479366768,29816
3833679,1122060.09564764,29817
3833679,1040406.43282413,29818
3833679,961533.359236433,29819
3833679,886183.62918349,29820
3833679,815334.665390105,29821
3833679,750262.605216607,29822
3833679,692597.650322089,29823
3833679,644331.593143308,29824
3833679,607708.044096141,29825
3833679,584918.028480375,29826
3833679,577601.334372791,29827
666148,728576.179142221,29828
666148,641042.233111249,29829
666148,556526.017987204,29830
666148,476635.543163507,29831
666148,404123.54739918,29832
666148,343692.319326275,29833
666148,302666.726633267,29834
3749749,271143.080042656,29835
655638,248787.168329577,29836
655638,179608.277221826,29837
655638,145936.217620519,29838
3650751,82525.1376938529,29839
3650751,87820.9656503335,29840
3654916,57014.7367904604,29841
3687343,113952.332523346,29842
3669262,27312.2904956472,29843
3672678,759.531651718096,29844
3678214,18706.9021215908,29845
3678214,91867.1922217912,29846
643602,78679.0934221692,29847
3670199,12709.9733709223,29848
640399,52123.8116735529,29849
3668996,15761.8451059263,29850
649457,67287.301721895,29851
650898,91187.1247399315,29852
650898,156394.215170632,29853
3636884,126199.448128807,29854
3636884,125661.762593652,29855
3636884,185282.553668495,29856
3682329,107304.593540364,29857
3682329,30355.6267924067,29858
647904,47034.0007737921,29859
3677694,15737.1969768336,29860
3677696,30153.5439781475,29861
3673001,6972.29563708408,29862
3667113,67817.3484953198,29863
3665512,62691.4936609056,29864
3673299,5600.22594652596,29865
3664176,28828.3819510775,29866
3685807,41391.8184510682,29867
3674254,4644.63690736795,29868
3671488,13926.3433580095,29869
3671811,13331.2109691313,29870
3662890,36426.4746088507,29871
3672099,31670.4836254876,29872
3668670,16799.9995148347,29873
3667366,19359.8356289529,29874
3682040,41024.8621435709,29875
3672429,3849.07457191986,29876
3670553,93859.5157788385,29877
3689640,52950.70505724,29878
3666136,28520.4276001288,29879
3665525,26310.4224797741,29880
3684532,37604.3961047638,29881
3678599,20689.0957574084,29882
3666803,51578.0163984597,29883
642548,32533.7397411556,29884
3671214,5626.72316879759,29885
3667723,76150.3364923786,29886
3668353,16042.1999442795,29887
645406,40520.1526342734,29888
3665526,34976.0440735925,29889
3676756,11524.9665298999,29890
3686751,53098.9756979205,29891
3654655,68556.8962423956,29892
3672438,8189.53119195949,29893
641989,39996.4826985122,29894
640592,51736.632497836,29895
3667374,18714.7060400161,29896
3680149,25332.7421168604,29897
3666501,37833.1820098406,29898
3676133,21347.2998522666,29899
3669028,22889.4671507816,29900
3655279,63136.910161229,29901
3673968,2811.32878929663,29902
3635304,1179.44682790341,29903
3624438,34973.5299888849,29904
3626935,27549.9622065303,29905
3635971,3642.28557288335,29906
3633108,58420.141851374,29907
3647027,39737.2659656912,29908
3624447,36354.7778625929,29909
3635973,2802.38724195146,29910
3629740,19333.380400679,29911
3629127,21089.9439104602,29912
3638398,11173.6977037295,29913
3624451,42364.6035867334,29914
3638693,12532.365448912,29915
3628238,24881.6281602343,29916
3618676,58525.349049497,29917
3608989,88391.3364585281,29918
3606246,124980.437504803,29919
3609595,86605.5709346279,29920
3653287,58971.6300133852,29921
3653287,108398.397836376,29922
3668021,106241.952575554,29923
3650507,49695.3079167047,29924
3654308,63009.0805235422,29925
3647710,42696.0658338889,29926
3605306,98029.5959733014,29927
3605306,126844.182912089,29928
3591595,143071.534729752,29929
3636268,137147.90798611,29930
3636268,40999.9194464968,29931
3636268,55500.6328211653,29932
3636268,151682.329925934,29933
3588351,203391.825031226,29934
3622594,160280.795706105,29935
3622594,71163.5836195139,29936
3622934,51887.2624635922,29937
3675868,132199.072863033,29938
3675868,172624.136581184,29939
3675868,246271.135771596,29940
3544955,310653.869661049,29941
3652357,351338.710167158,29942
3652357,256823.237691514,29943
3652357,164333.026790294,29944
3652357,81119.6282600413,29945
3653024,63933.55375461,29946
3653024,136512.88828786,29947
3653024,227402.550911311,29948
3643973,247216.419466918,29949
3643973,152019.523228027,29950
3643973,60264.3754650293,29951
3641196,21459.8930897166,29952
3618103,72836.1474338856,29953
3637502,60035.1278175472,29954
3633730,13370.6252747816,29955
3632874,64866.5818538729,29956
3634692,9960.65961757756,29957
3654340,70260.6819691537,29958
3618407,59883.3376768608,29959
3660396,82643.9815082288,29960
3639970,15902.4904827639,29961
3611513,88958.853580409,29962
3617777,66139.1340285979,29963
3617777,82518.6758134204,29964
3636617,79570.155330449,29965
3636617,17381.2478771243,29966
3633741,17246.3982014771,29967
3616512,64955.9222439954,29968
3627293,29893.5472420902,29969
3629790,21290.7367172637,29970
3636941,6907.2879298451,29971
3638741,37838.1459172611,29972
3643986,31049.2624311944,29973
3637198,21568.7384220579,29974
3636623,13767.3519017002,29975
3637200,19144.9902551111,29976
3637200,78970.5329712673,29977
3636030,311441.216581078,29978
3636030,215196.102782222,29979
3636030,118957.875061263,29980
3636030,22813.8454628723,29981
3636030,73606.0403078102,29982
3636030,169832.590847768,29983
3636030,266075.648599441,29984
3690662,305687.385527924,29985
638485,105284.034651232,29986
636056,24237.0204579798,29987
3634125,62285.2735463712,29988
3648074,63835.5615194625,29989
3642216,26229.366875782,29990
3645510,51247.7395776204,29991
3645510,66642.4184910958,29992
3639999,15962.9201588781,29993
628548,80983.0866770961,29994
628548,128432.873156878,29995
3673416,128225.342166441,29996
3657523,120830.441925382,29997
3624540,66484.4265072116,29998
3624540,52646.5626134915,29999
3598535,119057.84475742,30000
3612183,83871.1822071381,30001
3632608,8892.1179685612,30002
637227,30321.1217380591,30003
3638782,26573.9674430239,30004
3669690,110108.492514296,30005
3665623,99061.159023552,30006
3674647,127024.085141275,30007
3613151,162590.78548527,30008
3613151,87324.942912405,30009
3613151,85693.6981572838,30010
3613151,159965.797195423,30011
3613151,249725.018290401,30012
3613151,343021.858439362,30013
3584544,309897.520311351,30014
3584544,234651.837461661,30015
3628318,177385.153076719,30016
3628318,82845.4477065684,30017
633655,18235.6222651079,30018
3628320,34834.926798167,30019
3634772,37464.9465663462,30020
3640314,35431.3417620525,30021
3640314,128664.149165257,30022
3683068,162253.251609271,30023
3613162,110939.104325873,30024
3627340,69285.2109708007,30025
3630723,24117.2438562662,30026
3635101,13276.9204629109,30027
3640929,18679.3381278384,30028
3617524,63784.1308392024,30029
3633222,16979.1353538153,30030
3636679,39058.1090372026,30031
3663956,92293.4187213769,30032
638931,68011.8761933743,30033
638872,66080.7586596761,30034
3620548,48057.0737175511,30035
631522,81574.2058601057,30036
3642246,24570.7203085465,30037
3632361,58700.1129819479,30038
3620001,68743.5044743802,30039
3648783,63121.4581331103,30040
3648783,66875.0614216721,30041
3622697,57398.5073312844,30042
635254,13673.7344082519,30043
3631360,81274.6372990502,30044
3644378,73366.6990043467,30045
3644378,42533.5475863907,30046
3644378,129473.607106051,30047
3644378,224155.324101612,30048
3644378,319774.429603783,30049
3758572,401816.050523177,30050
3758865,405611.490431989,30051
3511237,403861.997228653,30052
3511237,413301.781566893,30053
3511237,443914.51272345,30054
3511237,491761.84142927,30055
3511237,552383.204745216,30056
3667585,175648.935015587,30057
3667585,112839.919287335,30058
3667585,114634.325211578,30059
3667585,179100.786620087,30060
3672918,173038.860966294,30061
3672918,123438.69680848,30062
3637077,32540.6431151487,30063
3637077,64399.2425159047,30064
3614824,67256.7057333248,30065
3614824,123252.441730923,30066
3605199,206866.472790262,30067
3561987,263823.192036294,30068
3561987,316722.462751606,30069
3560956,386447.757201763,30070
3560956,465549.559857305,30071
3762364,435100.034483246,30072
3762364,415778.775327997,30073
3762364,418281.988780841,30074
3762364,442239.229809999,30075
3762364,484478.206678799,30076
3833679,1063063.07550071,30077
3833679,992508.730484781,30078
3833679,926591.571191581,30079
3833679,866370.695278488,30080
3833679,813112.726250586,30081
3833679,768267.083547945,30082
3833679,733378.619715047,30083
3833679,709916.875532841,30084
666148,737028.867536696,30085
666148,659229.78534919,30086
666148,586927.721546643,30087
666148,522410.061989242,30088
666148,468901.138337873,30089
666148,430525.451420451,30090
3749749,399041.553445093,30091
655638,361753.765207825,30092
3650751,284871.669274351,30093
3650751,190928.714581195,30094
3650751,101407.900418943,30095
3635609,48185.2631370728,30096
3635609,48067.8487032889,30097
3654916,83458.185724628,30098
3621957,85323.1642976811,30099
3621957,49452.706489824,30100
3632795,8952.25682092462,30101
3629422,40316.0716989694,30102
3629422,63328.0358801374,30103
3626276,40874.9284741924,30104
3649862,57291.6195889701,30105
632977,28267.467348823,30106
3617384,74978.8661940074,30107
3637423,10828.8743824319,30108
3638360,82491.8434858992,30109
3636884,98982.2088900755,30110
3636884,5165.77602202287,30111
3636884,93721.7953644714,30112
3616766,65268.841746506,30113
3622249,58254.4029515505,30114
632127,40913.1535072746,30115
632127,121536.021115837,30116
3664167,92130.9448066964,30117
3638373,9725.75713537172,30118
3637434,70429.1585073735,30119
3623789,73875.3616178711,30120
3635628,4677.78656978818,30121
3626579,31041.4033308317,30122
3626916,28897.8052447688,30123
3637783,42923.5528229621,30124
3630316,24323.9731821764,30125
3637788,8005.13793966346,30126
3639660,18083.0549297971,30127
3642107,30461.1987419592,30128
3641137,34029.7750885594,30129
3636901,27887.6647778964,30130
3618653,55296.5624954622,30131
3665522,100938.74796015,30132
3620156,54835.6825409431,30133
3628829,55221.7733805606,30134
3628215,35507.2302179158,30135
3626300,30390.947258693,30136
3653665,93252.9958507042,30137
640010,63868.6287528979,30138
3639668,34581.8688286914,30139
3631584,53797.4994174722,30140
3630950,19161.4597151341,30141
3636910,35523.0503855384,30142
3642482,37386.8826774983,30143
637095,27437.7539799143,30144
3615533,71659.447910253,30145
3665526,97278.2192543385,30146
3617714,57098.9837177402,30147
3619002,54681.0575325262,30148
3654655,61837.2323954313,30149
3644886,33502.0150953044,30150
3628520,21696.4524355652,30151
3646414,42011.7419413379,30152
3640835,22558.9346966016,30153
3629732,42892.5823759209,30154
637846,36522.0740874182,30155
3631596,22346.7251846266,30156
630745,57159.0382474168,30157
3639680,15214.8056481937,30158
3608686,35457.7217126046,30159
3602613,15502.4905263664,30160
3598753,45664.4707335855,30161
626562,14059.3451135916,30162
3571247,93852.9933301558,30163
3624447,93522.7889394912,30164
3626016,103136.136047226,30165
3625390,93122.573166312,30166
3616167,66343.7962049328,30167
3606532,27882.7574939957,30168
3604681,26572.8900499847,30169
3604101,25239.361284226,30170
3593666,23431.3644931103,30171
3617082,64084.0944439715,30172
3608372,35487.7588119628,30173
3606246,59576.7812955167,30174
3609595,67503.5650018678,30175
3600833,14933.6801010282,30176
3589519,62905.7706489289,30177
3592161,20626.4508796423,30178
3612770,81124.8806585524,30179
3586851,39028.9116960309,30180
3584780,83326.0296936414,30181
3584780,51436.5035411977,30182
3605306,52985.6316261144,30183
3591595,42410.3841762695,30184
3589525,31545.6382755915,30185
3583583,65029.6485427576,30186
3581129,76825.7779164889,30187
3588923,33203.2027987807,30188
3588351,101806.556078048,30189
3583902,117479.134083078,30190
3583902,49914.9906489752,30191
3622594,80682.2620594364,30192
3622934,123390.37724732,30193
3622934,205284.108888403,30194
3544955,175666.187362315,30195
3544955,183963.50310982,30196
3544955,234949.608911131,30197
3544955,308115.001477672,30198
3652357,263385.460854799,30199
3652357,202973.802946394,30200
3652357,177199.366625232,30201
3653024,196074.710462432,30202
3653024,251639.014894949,30203
3525559,236022.7596704,30204
3643973,243324.730772171,30205
3618715,161087.854097016,30206
3601104,83491.8770205655,30207
3601104,15981.6558100202,30208
624598,15621.3960828833,30209
3593106,88433.4694914989,30210
3631300,116099.740929902,30211
3632874,114699.487765345,30212
3571289,88810.7331277935,30213
3592789,26714.7660702959,30214
3605604,69484.5514775341,30215
3605604,39362.8578999074,30216
3603227,22751.6671691314,30217
3603227,81817.078625086,30218
3615859,58224.691936147,30219
3589547,31923.3356941945,30220
3589547,111705.197517641,30221
3606835,58125.5742789918,30222
623281,33159.8514640061,30223
3612158,47491.8801381956,30224
3607464,33691.1603488061,30225
3593398,17503.8372632383,30226
3593980,53074.8703728977,30227
3622628,88652.21410601,30228
3573534,111848.877763414,30229
3600263,19626.9000649978,30230
3594892,48108.7420665164,30231
3594892,50515.3554258425,30232
3594892,145478.308903458,30233
3636030,298993.724175466,30234
3636030,215245.268113269,30235
3636030,147100.615059984,30236
3636030,123779.819089916,30237
3636030,165466.260711579,30238
3636030,240440.242910469,30239
3636030,326525.228037366,30240
3690662,366179.702103754,30241
638485,301414.469837535,30242
636056,222294.310655055,30243
3634125,150873.194568367,30244
3634125,116842.046578515,30245
3591947,47598.6027864223,30246
3604424,43431.9611959052,30247
3606303,33232.4240618122,30248
3606303,118907.296835283,30249
624467,60330.595622099,30250
625193,6506.41964213473,30251
3602343,42957.6591264552,30252
628548,136857.809846735,30253
3586629,128855.872061449,30254
3586629,47192.7576039541,30255
3591051,48402.2245229005,30256
3602352,14028.5431425494,30257
623752,37144.0472703047,30258
3598536,21459.7713642556,30259
3612183,46483.2782068659,30260
3607804,33196.3648365259,30261
3614363,52626.0620882197,30262
3621748,107001.228783003,30263
3623900,184483.607544136,30264
3665623,222374.535367248,30265
3613151,221380.62366581,30266
3613151,129580.96649054,30267
3613151,54294.2020441873,30268
3613151,86482.8366304053,30269
3613151,174314.3391827,30270
3613151,267705.96522079,30271
3556453,333978.637928303,30272
3584544,242210.859332707,30273
3584544,149302.695394144,30274
3584544,65507.8352737944,30275
3578323,66705.3149558301,30276
3628907,100999.787023794,30277
3585143,44668.671523212,30278
3591065,46313.3033071951,30279
3589274,33615.32599336,30280
3580216,61783.7098013389,30281
3576141,80398.641566886,30282
3584272,54350.116251914,30283
3594931,24272.0066641619,30284
625632,37628.1262745053,30285
624183,25381.3865106634,30286
3595527,10166.5139665319,30287
3601768,25666.3173299395,30288
623700,90364.5370752264,30289
625843,16938.2093581049,30290
625843,79336.8955799235,30291
3576480,78683.6458899529,30292
620835,80448.9686119572,30293
3594046,19261.7598349912,30294
3599706,46787.9802286521,30295
3605669,37613.5087130176,30296
3600897,50375.5056786679,30297
3610034,38534.6761175091,30298
3610919,85008.9907990466,30299
3603574,32816.5033498669,30300
3603574,71160.3243629781,30301
3627031,98330.7566554717,30302
3610324,58394.2998345095,30303
