flag_fin,region,length_category,year,days_at_sea,f_transit_med,s_transit_floor,das_trip_med,radius_km_med
CUB,Caribbean,12-24m,1981,198.484003350114,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1982,198.515980865756,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1983,198.549947469786,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1984,198.583623182009,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1985,198.624174797371,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1986,198.656916189271,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1987,198.699857176337,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1988,198.733960846053,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1989,198.771003892575,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1990,198.84687842362,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1991,198.879188296366,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1992,198.921486883506,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1993,198.953917957387,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1994,198.990903256064,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1995,199.022153703037,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1996,199.092502981601,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1997,199.098825714206,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1998,199.125180508625,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,1999,199.157331600896,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2000,199.190050306026,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2001,199.208875036129,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2002,199.240832202504,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2003,199.252284151858,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2004,199.287316039907,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2005,199.287585897342,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2006,199.30131107441,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2007,199.284665075374,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2008,199.290787937115,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2009,199.322929007916,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2010,199.302911117135,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2011,199.292158902031,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2012,199.300315740128,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2013,199.250530733303,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2014,199.257049693128,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2015,199.242474722627,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2016,199.225928937214,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,12-24m,2017,199.209643580657,0.457815087541209,23.2547340766232,4,946.419540132102
CUB,Caribbean,24-50m,1994,197.632921117555,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,1995,197.632938708878,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,1996,197.632948693233,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,1997,197.632938149177,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,1998,197.632925832388,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,1999,197.632916079465,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2000,197.632848689864,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2001,197.632914543401,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2002,197.632917398028,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2003,197.63283287042,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2004,197.632974404221,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2005,197.63295768768,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2006,197.632943959589,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2007,197.632904786152,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2008,197.632918475142,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2009,197.632876658527,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2010,197.632932167133,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2011,197.632936766188,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2012,197.632949772537,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2013,197.632946775338,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2014,197.632930721965,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2015,197.632913910915,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2016,197.632916711245,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,24-50m,2017,197.632920372264,0.517148579937672,10,6,689.586602432089
CUB,Caribbean,6-12m,1950,204.673187890629,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1951,204.670540420178,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1952,204.671162955054,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1953,204.671793545539,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1954,204.672546264105,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1955,204.668638941704,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1956,204.669434357916,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1957,204.67027790456,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1958,204.668399006614,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1959,204.669169243889,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1960,204.668203569229,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1961,204.666406523533,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1962,204.667046967294,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1963,204.663685631609,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1964,204.661960156347,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1965,204.662484494189,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1966,204.65928638946,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1967,204.659767365738,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1968,204.65666736555,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1969,204.65523971,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1970,204.653131652144,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1971,204.65153432959,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1972,204.648915049079,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1973,204.648238607531,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1974,204.647422658989,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1975,204.645390050572,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1976,204.644999474785,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1977,204.64466783412,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1978,204.644435276076,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1979,204.644340383037,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1980,204.645762058409,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1981,204.645659890192,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1982,204.647088144254,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1983,204.64691114702,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1984,204.648396535038,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1985,204.651396477495,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1986,204.65277670919,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1987,204.655890375779,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1988,204.657180937669,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1989,204.658396657611,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1990,204.740508597749,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1991,204.614181623339,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1992,204.612290504188,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1993,204.616446146272,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1994,204.61485361879,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1995,204.614511496395,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1996,204.626679112406,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1997,204.617116423363,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1998,204.615916094079,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,1999,204.617587397206,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2000,204.620223497165,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2001,204.618452933327,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2002,204.618230948113,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2003,204.616126805857,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2004,204.615001887495,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2005,204.611941732869,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2006,204.604044017861,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2007,204.593259417847,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2008,204.588758250915,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2009,204.595222380714,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2010,204.587070811909,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2011,204.58152675939,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2012,204.580573715513,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2013,204.56520684395,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2014,204.561540379964,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2015,204.555029878926,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2016,204.549875645781,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,6-12m,2017,204.544504773048,0.589113280242456,25.231,2,660.671390540947
CUB,Caribbean,Less than 6m,1950,205.037696673091,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1951,205.037692387357,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1952,205.037680489246,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1953,205.037681264157,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1954,205.037694022207,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1955,205.037700199619,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1956,205.03770187022,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1957,205.03768299998,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1958,205.037677154634,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1959,205.037675689425,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1960,205.037644553692,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1961,205.037692903599,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1962,205.037681185009,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1963,205.037665827497,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1964,205.037678907631,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1965,205.037674560657,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1966,205.0376769108,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1967,205.037719499738,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1968,205.037701183515,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1969,205.037709034084,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1970,205.037688228273,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1971,205.037702684183,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1972,205.037687585271,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1973,205.037668042428,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1974,205.037699595629,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1975,205.03767185635,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1976,205.037684077155,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1977,205.03766760445,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1978,205.037685563921,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1979,205.037701695956,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1980,205.037639922094,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1981,205.037722081941,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1982,205.03770399898,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1983,205.03768112574,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1984,205.037715313174,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1985,205.037686594919,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1986,205.037643523065,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1987,205.037690705526,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1988,205.037677544085,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1989,205.037695178388,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1990,205.037675336971,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1991,205.037725754953,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1992,205.037708129415,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1993,205.03769568955,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1994,205.037690862159,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1995,205.037690525083,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1996,205.037670204173,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1997,205.037662103611,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1998,205.037707266848,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,1999,205.037679391391,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2000,205.037680382185,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2001,205.037688158512,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2002,205.037704102489,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2003,205.037696858184,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2004,205.037690008919,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2005,205.037687815461,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2006,205.037678278978,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2007,205.037683214324,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2008,205.037690770837,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2009,205.037715664141,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2010,205.037676103495,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2011,205.037684324876,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2012,205.037687225722,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2013,205.03769960338,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2014,205.037668757145,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2015,205.037687755928,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2016,205.037663277772,0.447556692250071,25.78,1,256.420768158421
CUB,Caribbean,Less than 6m,2017,205.037699901114,0.447556692250071,25.78,1,256.420768158421
DJI,SubAfrica,12-24m,2005,196.873179258108,0.416359218460038,8,4,296.101352673788
DJI,SubAfrica,24-50m,2005,203.159214356133,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2006,203.159147813539,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2007,203.159249027693,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2008,203.159208045732,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2009,203.159231940833,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2010,203.159107134358,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2011,203.159070513432,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2012,203.159188055657,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2013,203.159213558699,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2014,203.159221136861,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2015,203.159182261781,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2016,203.159186794209,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,24-50m,2017,203.159202102475,0.352401904296619,10,6,469.906795265284
DJI,SubAfrica,6-12m,2013,203.443882398357,0.684757453523265,28.356,2,863.046031586394
DJI,SubAfrica,6-12m,2014,203.443875436281,0.684757453523265,28.356,2,863.046031586394
DJI,SubAfrica,6-12m,2015,203.443913963179,0.684757453523265,28.356,2,863.046031586394
DJI,SubAfrica,6-12m,2016,203.443852673078,0.684757453523265,28.356,2,863.046031586394
DJI,SubAfrica,6-12m,2017,203.443962196508,0.684757453523265,28.356,2,863.046031586394
DOM,Caribbean,12-24m,1950,198.109638834295,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1951,198.109568742914,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1952,198.109590970725,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1953,198.109603009473,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1954,198.109612730317,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1955,198.109591311228,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1956,198.109586810498,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1957,198.109593799997,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1958,198.109605307308,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1959,198.109611019044,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1960,198.109583341879,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1961,198.10961703222,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1962,198.109613602251,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1963,198.109590712318,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1964,198.109594407744,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1965,198.109572421451,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1966,198.109568719441,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1967,198.109611398662,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1968,198.109562603852,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1969,198.109589617968,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1970,198.109623354451,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1971,198.109566865223,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1972,198.109613823157,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1973,198.109617991639,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1974,198.109613160569,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1975,198.109576126321,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1976,198.109637274633,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1977,198.109593166632,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1978,198.109597333331,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1979,198.109584145418,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1980,198.109614729615,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1981,198.109616958904,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1982,198.109583599363,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1983,198.109589782571,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1984,198.109555304537,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1985,198.109589029541,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1986,198.109605048981,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1987,198.10963790151,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1988,198.109602288682,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1989,198.109611212829,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1990,198.109573327352,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1991,198.109614272515,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1992,198.109648956007,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1993,198.109629947044,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1994,198.109597857078,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1995,198.109616205474,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1996,198.109580637881,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1997,198.109593352818,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1998,198.109619372537,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,1999,198.109591389141,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2000,198.109584604608,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2001,198.109591531348,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2002,198.10963950396,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2003,198.109624906488,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2004,198.10959696043,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2005,198.10959538869,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2006,198.109613522024,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2007,198.109581974555,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2008,198.109591535752,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2009,198.109589469625,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2010,198.109615431055,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2011,198.109592710228,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2012,198.109616273451,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2013,198.109584208598,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2014,198.109614112672,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2015,198.109601657223,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2016,198.109598457561,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,12-24m,2017,198.109595836504,0.457815087541209,23.2547340766232,4,946.419540132102
DOM,Caribbean,24-50m,2000,197.632907537771,0.517148579937672,10,6,689.586602432089
DOM,Caribbean,24-50m,2001,197.632957672157,0.517148579937672,10,6,689.586602432089
DOM,Caribbean,24-50m,2002,197.632861579956,0.517148579937672,10,6,689.586602432089
DOM,Caribbean,24-50m,2003,197.632874187002,0.517148579937672,10,6,689.586602432089
DOM,Caribbean,24-50m,2004,197.632892755797,0.517148579937672,10,6,689.586602432089
DOM,Caribbean,24-50m,2005,197.632953888774,0.517148579937672,10,6,689.586602432089
DOM,Caribbean,24-50m,2006,197.632892277246,0.517148579937672,10,6,689.586602432089
DOM,Caribbean,24-50m,2007,197.632885088011,0.517148579937672,10,6,689.586602432089
